,LineId,Time,Component,Pid,Content
792,793,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
793,794,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
794,795,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765
795,796,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759
796,797,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
797,798,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
798,799,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0
799,800,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
800,801,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526
801,802,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
802,803,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786
803,804,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
804,805,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786
805,806,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758
806,807,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026
807,808,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
808,809,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
809,810,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786
810,811,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5
811,812,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763
812,813,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
813,814,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
814,815,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763
815,816,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761
816,817,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5
817,818,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758
818,819,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
819,820,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758
820,821,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763
821,822,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
822,823,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
823,824,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763
824,825,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786
825,826,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
826,827,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786
827,828,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5
828,829,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
829,830,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
830,831,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759
831,832,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
832,833,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0
833,834,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765
834,835,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
835,836,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
836,837,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5
837,838,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765
838,839,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771
839,840,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
840,841,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786
841,842,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771
842,843,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
843,844,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786
844,845,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5
845,846,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758
846,847,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
847,848,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786
848,849,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761
849,850,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
850,851,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
851,852,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0
852,853,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767
853,854,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773
854,855,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
855,856,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
856,857,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773
857,858,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759
858,859,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
859,860,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786
860,861,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0
861,862,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759
862,863,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770
863,864,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
864,865,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
865,866,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5
866,867,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762
867,868,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
868,869,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762
869,870,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
870,871,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786
871,872,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5
872,873,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0
873,874,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764
874,875,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
875,876,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786
876,877,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5
877,878,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
878,879,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
879,880,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758
880,881,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
881,882,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759
882,883,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
883,884,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
884,885,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786
885,886,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0
886,887,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759
887,888,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
888,889,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
889,890,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
890,891,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
891,892,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216
892,893,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus
893,894,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true
894,895,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786
895,896,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true
896,897,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0
897,898,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763
898,899,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0
899,900,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0
900,901,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0
901,902,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0
902,903,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763
903,904,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
904,905,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
905,906,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0
906,907,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false
907,908,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...
908,909,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification()
909,910,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786
910,911,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553
911,912,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943
912,913,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
913,914,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5
914,915,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943
915,916,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
916,917,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
917,918,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757
918,919,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764
919,920,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
920,921,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
921,922,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
922,923,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0
923,924,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093
924,925,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
925,926,20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0
926,927,20171224-0:6:16:863,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093
927,928,20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183
928,929,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
929,930,20171224-0:7:2:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183
930,931,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
931,932,20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786
932,933,20171224-0:7:4:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758
933,934,20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758
934,935,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
935,936,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
936,937,20171224-0:7:20:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758
937,938,20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757
938,939,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
939,940,20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786
940,941,20171224-0:7:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33885759
941,942,20171224-0:7:21:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
942,943,20171224-0:8:0:141,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
943,944,20171224-0:9:4:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33885759
944,945,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
945,946,20171224-0:9:4:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
946,947,20171224-0:9:6:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##33990761
947,948,20171224-0:9:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##33990761
948,949,20171224-0:9:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34018758
949,950,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
950,951,20171224-0:9:34:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
951,952,20171224-0:9:35:137,Step_LSC,30002312,onStandStepChanged 3786
952,953,20171224-0:9:35:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045280000##0##549659##8661##16256##34018758
953,954,20171224-0:9:35:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045280000##0##549659##8661##16256##34019759
954,955,20171224-0:10:0:183,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
955,956,20171224-0:10:10:137,Step_LSC,30002312,onStandStepChanged 3786
956,957,20171224-0:10:10:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34053757
957,958,20171224-0:10:10:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34054759
958,959,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
959,960,20171224-0:10:10:446,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
960,961,20171224-0:10:43:138,Step_LSC,30002312,onStandStepChanged 3786
961,962,20171224-0:10:43:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045340000##0##549659##8661##16256##34087759
962,963,20171224-0:10:43:448,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
963,964,20171224-0:11:56:143,Step_LSC,30002312,onStandStepChanged 3786
964,965,20171224-0:11:56:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045340000##0##549659##8661##16256##34087759
965,966,20171224-0:11:56:454,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
966,967,20171224-0:11:57:149,Step_LSC,30002312,onExtend:1514045517000 0 0 0
967,968,20171224-0:11:57:449,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
968,969,20171224-0:11:57:450,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
969,970,20171224-0:12:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
970,971,20171224-0:15:0:147,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
971,972,20171224-0:15:52:983,Step_LSC,30002312,onStandStepChanged 3786
972,973,20171224-0:15:52:990,Step_LSC,30002312,onExtend:1514045753000 0 0 0
973,974,20171224-0:15:53:292,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
974,975,20171224-0:19:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
975,976,20171224-0:21:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
976,977,20171224-0:25:16:146,Step_LSC,30002312,onExtend:1514046316000 0 0 5
977,978,20171224-0:25:16:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045640000##0##549659##8661##16256##34397604
978,979,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
979,980,20171224-0:25:16:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
980,981,20171224-0:25:17:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514046240000##0##549659##8661##16256##34961757
981,982,20171224-0:25:17:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0
982,983,20171224-0:27:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
983,984,20171224-0:28:0:83,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
984,985,20171224-0:28:25:151,Step_LSC,30002312,onStandStepChanged 3786
985,986,20171224-0:28:25:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514046240000##0##549659##8661##16256##34961757
986,987,20171224-0:28:25:461,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0
987,988,20171224-0:31:52:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
988,989,20171224-0:32:28:797,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1"
989,990,20171224-0:32:28:800,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0
990,991,20171224-0:32:28:803,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open
991,992,20171224-0:32:28:804,HiH_,30002312,initDataPrivacy the dataPrivacy is true
992,993,20171224-0:32:28:806,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version
993,994,20171224-0:32:41:114,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
994,995,20171224-0:37:23:74,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
995,996,20171224-0:49:29:380,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
996,997,20171224-0:52:20:752,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
997,998,20171224-0:53:59:235,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
998,999,20171224-0:58:53:985,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
999,1000,20171224-1:0:0:794,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
