,LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
908,909,399095,Interconnect-0N00,switch_module,error,1089893696,1,Linkerror event interval expired,E26,Linkerror event interval expired
909,910,411450,Interconnect-1T03,switch_module,error,1091668219,1,Linkerror event interval expired,E26,Linkerror event interval expired
910,911,416218,Interconnect-1T01,switch_module,error,1093072443,1,Linkerror event interval expired,E26,Linkerror event interval expired
911,912,418117,Interconnect-1N00,switch_module,error,1093628496,1,Linkerror event interval expired,E26,Linkerror event interval expired
912,913,422997,Interconnect-1N00,switch_module,error,1094756198,1,Linkerror event interval expired,E26,Linkerror event interval expired
913,914,422170,Interconnect-1T01,switch_module,error,1094723305,1,Linkerror event interval expired,E26,Linkerror event interval expired
914,915,422093,Interconnect-1T01,switch_module,error,1094689661,1,Linkerror event interval expired,E26,Linkerror event interval expired
915,916,421655,Interconnect-0N00,switch_module,error,1094591249,1,Linkerror event interval expired,E26,Linkerror event interval expired
916,917,421555,Interconnect-1N00,switch_module,error,1094587409,1,Linkerror event interval expired,E26,Linkerror event interval expired
917,918,421509,Interconnect-0N00,switch_module,error,1094585825,1,Linkerror event interval expired,E26,Linkerror event interval expired
918,919,434433,Interconnect-0N00,switch_module,error,1095798699,1,Linkerror event interval expired,E26,Linkerror event interval expired
919,920,112502,Interconnect-1N00,switch_module,error,1111072142,1,Linkerror event interval expired,E26,Linkerror event interval expired
920,921,111911,Interconnect-1N02,switch_module,error,1111071995,1,Linkerror event interval expired,E26,Linkerror event interval expired
921,922,111529,Interconnect-0N00,switch_module,error,1111071796,1,Linkerror event interval expired,E26,Linkerror event interval expired
922,923,128445,Interconnect-0N01,switch_module,error,1111848291,1,Linkerror event interval expired,E26,Linkerror event interval expired
923,924,126458,Interconnect-0N03,switch_module,error,1111805418,1,Linkerror event interval expired,E26,Linkerror event interval expired
924,925,146683,Interconnect-0N03,switch_module,error,1112477787,1,Linkerror event interval expired,E26,Linkerror event interval expired
925,926,163616,Interconnect-1N02,switch_module,error,1114093896,1,Linkerror event interval expired,E26,Linkerror event interval expired
926,927,177431,Interconnect-1N00,switch_module,error,1114545444,1,Linkerror event interval expired,E26,Linkerror event interval expired
927,928,66621,Interconnect-1T01,switch_module,error,1127018764,1,link errors remain current,E23,link errors remain current
928,929,90917,Interconnect-1T01,switch_module,error,1128098598,1,link errors remain current,E23,link errors remain current
929,930,88545,Interconnect-1T01,switch_module,error,1127812228,1,link errors remain current,E23,link errors remain current
930,931,106636,Interconnect-1N01,switch_module,error,1128546820,1,link errors remain current,E23,link errors remain current
931,932,117927,Interconnect-1T01,switch_module,error,1129005435,1,link errors remain current,E23,link errors remain current
932,933,154298,Interconnect-1T01,switch_module,error,1130114502,1,link errors remain current,E23,link errors remain current
933,934,163678,Interconnect-1T01,switch_module,error,1130673545,1,link errors remain current,E23,link errors remain current
934,935,167309,Interconnect-1T01,switch_module,error,1130861712,1,link errors remain current,E23,link errors remain current
935,936,165392,Interconnect-1T01,switch_module,error,1130688133,1,link errors remain current,E23,link errors remain current
936,937,197294,Interconnect-0N01,switch_module,error,1131268024,1,link errors remain current,E23,link errors remain current
937,938,212267,Interconnect-1T01,switch_module,error,1131857400,1,link errors remain current,E23,link errors remain current
938,939,203650,Interconnect-0N01,switch_module,error,1131341748,1,link errors remain current,E23,link errors remain current
939,940,203182,Interconnect-1T01,switch_module,error,1131293685,1,link errors remain current,E23,link errors remain current
940,941,244496,Interconnect-1T01,switch_module,error,1133000231,1,link errors remain current,E23,link errors remain current
941,942,262885,Interconnect-1T01,switch_module,error,1133518990,1,link errors remain current,E23,link errors remain current
942,943,261997,Interconnect-1T01,switch_module,error,1133387468,1,link errors remain current,E23,link errors remain current
943,944,280293,Interconnect-1T01,switch_module,error,1134279282,1,link errors remain current,E23,link errors remain current
944,945,298653,Interconnect-1T01,switch_module,error,1134866941,1,link errors remain current,E23,link errors remain current
945,946,304336,Interconnect-1T01,switch_module,error,1135418418,1,link errors remain current,E23,link errors remain current
946,947,303787,Interconnect-1T01,switch_module,error,1135214320,1,link errors remain current,E23,link errors remain current
947,948,303668,Interconnect-1T01,switch_module,error,1135179178,1,link errors remain current,E23,link errors remain current
948,949,314828,Interconnect-1T01,switch_module,error,1138020376,1,link errors remain current,E23,link errors remain current
949,950,379417,Interconnect-1N00,switch_module,error,1141791316,1,link errors remain current,E23,link errors remain current
950,951,379300,Interconnect-1N00,switch_module,error,1141770248,1,link errors remain current,E23,link errors remain current
951,952,414825,Interconnect-1N00,switch_module,error,1142865108,1,link errors remain current,E23,link errors remain current
952,953,414569,Interconnect-1N02,switch_module,error,1142843014,1,link errors remain current,E23,link errors remain current
953,954,414493,Interconnect-1N02,switch_module,error,1142837578,1,link errors remain current,E23,link errors remain current
954,955,2573188,node-129,unix.hw,net.niff.up,1074131255,1,NIFF: node node-129 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
955,956,2589343,node-241,unix.hw,net.niff.up,1074243421,1,NIFF: node node-241 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
956,957,2612551,node-73,unix.hw,net.niff.up,1074535576,1,NIFF: node node-73 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
957,958,2599118,node-252,unix.hw,net.niff.up,1074296980,1,NIFF: node node-252 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
958,959,2600073,node-173,unix.hw,net.niff.up,1074297838,1,NIFF: node node-173 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
959,960,2601486,node-189,unix.hw,net.niff.up,1074298415,1,NIFF: node node-189 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
960,961,2602451,node-163,unix.hw,net.niff.up,1074300629,1,NIFF: node node-163 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
961,962,40578,node-205,unix.hw,net.niff.up,1076538681,1,NIFF: node node-205 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
962,963,106492,node-176,unix.hw,net.niff.up,1077739982,1,NIFF: node node-176 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
963,964,138312,node-237,unix.hw,net.niff.up,1077810015,1,NIFF: node node-237 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
964,965,138478,node-208,unix.hw,net.niff.up,1077810112,1,NIFF: node node-208 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
965,966,139925,node-157,unix.hw,net.niff.up,1077810564,1,NIFF: node node-157 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
966,967,144893,node-139,unix.hw,net.niff.up,1077817112,1,NIFF: node node-139 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
967,968,145471,node-84,unix.hw,net.niff.up,1077817325,1,NIFF: node node-84 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
968,969,156907,node-214,unix.hw,net.niff.up,1077865914,1,NIFF: node node-214 has detected an available network connection on network 5.5.226.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
969,970,161226,node-202,unix.hw,net.niff.up,1077876101,1,NIFF: node node-202 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
970,971,185300,node-234,unix.hw,net.niff.up,1077902844,1,NIFF: node node-234 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
971,972,186232,node-244,unix.hw,net.niff.up,1077903095,1,NIFF: node node-244 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
972,973,252431,node-130,unix.hw,net.niff.up,1079068798,1,NIFF: node node-130 has detected an available network connection on network 10.96.0.0 via interface scip0,E30,NIFF: node node-<*> has detected an available network connection on network <*> via interface scip0
973,974,245674,node-45,unix.hw,net.niff.up,1079048409,1,NIFF: node node-45 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
974,975,274822,node-44,unix.hw,net.niff.up,1079616738,1,NIFF: node node-44 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
975,976,277244,node-255,unix.hw,net.niff.up,1079617522,1,NIFF: node node-255 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
976,977,326992,node-72,unix.hw,net.niff.up,1083202727,1,NIFF: node node-72 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
977,978,361177,node-142,unix.hw,net.niff.up,1085071269,1,NIFF: node node-142 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
978,979,389636,node-193,unix.hw,net.niff.up,1087510100,1,NIFF: node node-193 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
979,980,411578,node-143,unix.hw,net.niff.up,1091737151,1,NIFF: node node-143 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
980,981,434678,node-106,unix.hw,net.niff.up,1095875337,1,NIFF: node node-106 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
981,982,451976,node-23,unix.hw,net.niff.up,1098829410,1,NIFF: node node-23 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
982,983,71997,node-19,unix.hw,net.niff.up,1108647796,1,NIFF: node node-19 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
983,984,72634,node-253,unix.hw,net.niff.up,1108648087,1,NIFF: node node-253 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
984,985,72710,node-29,unix.hw,net.niff.up,1108648186,1,NIFF: node node-29 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
985,986,113162,node-86,unix.hw,net.niff.up,1111072309,1,NIFF: node node-86 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
986,987,112896,node-204,unix.hw,net.niff.up,1111072255,1,NIFF: node node-204 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
987,988,112456,node-46,unix.hw,net.niff.up,1111072123,1,NIFF: node node-46 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
988,989,136580,node-150,unix.hw,net.niff.up,1111865217,1,NIFF: node node-150 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
989,990,130081,node-42,unix.hw,net.niff.up,1111856616,1,NIFF: node node-42 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
990,991,209845,node-182,unix.hw,net.niff.up,1116601699,1,NIFF: node node-182 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
991,992,225060,node-69,unix.hw,net.niff.up,1117295720,1,NIFF: node node-69 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
992,993,253483,node-183,unix.hw,net.niff.up,1118929407,1,NIFF: node node-183 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
993,994,171898,node-94,unix.hw,net.niff.up,1131216735,1,NIFF: node node-94 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
994,995,171259,node-176,unix.hw,net.niff.up,1131216398,1,NIFF: node node-176 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
995,996,193084,node-77,unix.hw,net.niff.up,1131241578,1,NIFF: node node-77 has detected an available network connection on network 5.5.224.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
996,997,193772,node-176,unix.hw,net.niff.up,1131242001,1,NIFF: node node-176 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
997,998,219086,node-178,unix.hw,net.niff.up,1132154180,1,NIFF: node node-178 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
998,999,219402,node-73,unix.hw,net.niff.up,1132154292,1,NIFF: node node-73 has detected an available network connection on network 0.0.0.0 via interface alt0,E28,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0
999,1000,288035,node-171,unix.hw,net.niff.up,1134671139,1,NIFF: node node-171 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0
