,LineId,Time,Level,Content,EventId,EventTemplate
591,592,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
592,593,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
593,594,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
594,595,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
595,596,Mon Dec 05 07:31:22 2005,notice,jk2_init() Found child 4932 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
596,597,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4935 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
597,598,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4936 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
598,599,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4937 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
599,600,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
600,601,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
601,602,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
602,603,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
603,604,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
604,605,Mon Dec 05 07:37:47 2005,notice,jk2_init() Found child 4961 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
605,606,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4962 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
606,607,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4960 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
607,608,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
608,609,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
609,610,Mon Dec 05 07:41:07 2005,notice,jk2_init() Found child 4974 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
610,611,Mon Dec 05 07:41:35 2005,notice,jk2_init() Found child 4975 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
611,612,Mon Dec 05 07:43:07 2005,notice,jk2_init() Found child 4983 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
612,613,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
613,614,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
614,615,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
615,616,Mon Dec 05 07:43:19 2005,notice,jk2_init() Found child 4986 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
616,617,Mon Dec 05 07:43:19 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
617,618,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4992 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
618,619,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4996 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
619,620,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4995 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
620,621,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4998 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
621,622,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4999 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
622,623,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
623,624,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
624,625,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5000 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
625,626,Mon Dec 05 07:47:22 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
626,627,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
627,628,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5002 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
628,629,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
629,630,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
630,631,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
631,632,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5007 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
632,633,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5008 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
633,634,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
634,635,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
635,636,Mon Dec 05 07:51:22 2005,notice,jk2_init() Found child 5018 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
636,637,Mon Dec 05 07:51:23 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
637,638,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5020 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
638,639,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
639,640,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5023 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
640,641,Mon Dec 05 07:52:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
641,642,Mon Dec 05 07:53:01 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
642,643,Mon Dec 05 07:53:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
643,644,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5033 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
644,645,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5034 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
645,646,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
646,647,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5050 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
647,648,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5053 in scoreboard,E5,jk2_init() Can't find child <*> in scoreboard
648,649,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5054 in scoreboard,E5,jk2_init() Can't find child <*> in scoreboard
649,650,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
650,651,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
651,652,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
652,653,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
653,654,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
654,655,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
655,656,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,E6,mod_jk child init <*> <*>
656,657,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5271 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
657,658,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5270 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
658,659,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
659,660,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
660,661,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
661,662,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
662,663,Mon Dec 05 09:55:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
663,664,Mon Dec 05 09:55:21 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
664,665,Mon Dec 05 10:10:32 2005,notice,jk2_init() Found child 5330 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
665,666,Mon Dec 05 10:10:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
666,667,Mon Dec 05 10:10:33 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
667,668,Mon Dec 05 10:16:20 2005,notice,jk2_init() Found child 5344 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
668,669,Mon Dec 05 10:16:52 2005,notice,jk2_init() Found child 5347 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
669,670,Mon Dec 05 10:16:53 2005,notice,jk2_init() Found child 5348 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
670,671,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5350 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
671,672,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5349 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
672,673,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
673,674,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
674,675,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
675,676,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
676,677,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
677,678,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5366 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
678,679,Mon Dec 05 10:21:07 2005,notice,jk2_init() Found child 5368 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
679,680,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
680,681,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
681,682,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
682,683,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
683,684,Mon Dec 05 10:26:25 2005,notice,jk2_init() Found child 5387 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
684,685,Mon Dec 05 10:26:31 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
685,686,Mon Dec 05 10:26:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
686,687,Mon Dec 05 10:26:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
687,688,Mon Dec 05 10:26:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
688,689,Mon Dec 05 10:26:39 2005,error,[client 141.153.150.164] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
689,690,Mon Dec 05 10:31:40 2005,notice,jk2_init() Found child 5404 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
690,691,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5418 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
691,692,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5419 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
692,693,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5417 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
693,694,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5416 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
694,695,Mon Dec 05 10:33:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
695,696,Mon Dec 05 10:33:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
696,697,Mon Dec 05 10:33:44 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
697,698,Mon Dec 05 10:33:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
698,699,Mon Dec 05 10:36:10 2005,notice,jk2_init() Found child 5425 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
699,700,Mon Dec 05 10:36:58 2005,notice,jk2_init() Found child 5428 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
700,701,Mon Dec 05 10:37:27 2005,notice,jk2_init() Found child 5429 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
701,702,Mon Dec 05 10:38:00 2005,notice,jk2_init() Found child 5434 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
702,703,Mon Dec 05 10:38:00 2005,notice,jk2_init() Found child 5433 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
703,704,Mon Dec 05 10:38:00 2005,notice,jk2_init() Found child 5435 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
704,705,Mon Dec 05 10:38:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
705,706,Mon Dec 05 10:38:04 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
706,707,Mon Dec 05 10:38:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
707,708,Mon Dec 05 10:38:04 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
708,709,Mon Dec 05 10:38:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
709,710,Mon Dec 05 10:38:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
710,711,Mon Dec 05 10:38:04 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
711,712,Mon Dec 05 10:41:14 2005,notice,jk2_init() Found child 5470 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
712,713,Mon Dec 05 10:42:23 2005,notice,jk2_init() Found child 5474 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
713,714,Mon Dec 05 10:42:23 2005,notice,jk2_init() Found child 5475 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
714,715,Mon Dec 05 10:43:19 2005,notice,jk2_init() Found child 5480 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
715,716,Mon Dec 05 10:43:19 2005,notice,jk2_init() Found child 5479 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
716,717,Mon Dec 05 10:43:19 2005,notice,jk2_init() Found child 5481 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
717,718,Mon Dec 05 10:43:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
718,719,Mon Dec 05 10:43:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
719,720,Mon Dec 05 10:43:39 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
720,721,Mon Dec 05 10:43:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
721,722,Mon Dec 05 10:43:41 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
722,723,Mon Dec 05 10:43:48 2005,notice,jk2_init() Found child 5483 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
723,724,Mon Dec 05 10:43:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
724,725,Mon Dec 05 10:43:51 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
725,726,Mon Dec 05 10:43:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
726,727,Mon Dec 05 10:43:51 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
727,728,Mon Dec 05 10:46:55 2005,notice,jk2_init() Found child 5497 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
728,729,Mon Dec 05 10:47:12 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
729,730,Mon Dec 05 10:47:17 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
730,731,Mon Dec 05 10:47:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
731,732,Mon Dec 05 10:47:47 2005,notice,jk2_init() Found child 5500 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
732,733,Mon Dec 05 10:47:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
733,734,Mon Dec 05 10:48:46 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
734,735,Mon Dec 05 10:48:48 2005,error,[client 67.166.248.235] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
735,736,Mon Dec 05 10:51:12 2005,notice,jk2_init() Found child 5516 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
736,737,Mon Dec 05 10:51:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
737,738,Mon Dec 05 10:52:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
738,739,Mon Dec 05 10:53:42 2005,notice,jk2_init() Found child 5527 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
739,740,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5565 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
740,741,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5564 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
741,742,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5567 in scoreboard slot 12,E1,jk2_init() Found child <*> in scoreboard slot <*>
742,743,Mon Dec 05 10:59:25 2005,notice,jk2_init() Found child 5568 in scoreboard slot 13,E1,jk2_init() Found child <*> in scoreboard slot <*>
743,744,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
744,745,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
745,746,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
746,747,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
747,748,Mon Dec 05 10:59:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
748,749,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
749,750,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
750,751,Mon Dec 05 10:59:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
751,752,Mon Dec 05 11:06:51 2005,notice,jk2_init() Found child 5617 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
752,753,Mon Dec 05 11:06:51 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
753,754,Mon Dec 05 11:06:51 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
754,755,Mon Dec 05 11:06:51 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
755,756,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5619 in scoreboard,E5,jk2_init() Can't find child <*> in scoreboard
756,757,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
757,758,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
758,759,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
759,760,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
760,761,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,E6,mod_jk child init <*> <*>
761,762,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5785 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
762,763,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5786 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
763,764,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5790 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
764,765,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5789 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
765,766,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
766,767,Mon Dec 05 12:40:37 2005,notice,jk2_init() Found child 5798 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
767,768,Mon Dec 05 12:40:38 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
768,769,Mon Dec 05 12:40:38 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
769,770,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
770,771,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
771,772,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
772,773,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5816 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
773,774,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
774,775,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
775,776,Mon Dec 05 13:05:24 2005,notice,jk2_init() Found child 5845 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
776,777,Mon Dec 05 13:05:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
777,778,Mon Dec 05 13:10:59 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
778,779,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5877 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
779,780,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5876 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
780,781,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5875 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
781,782,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
782,783,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
783,784,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
784,785,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5899 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
785,786,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5900 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
786,787,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5898 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
787,788,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
788,789,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
789,790,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
