,LineId,Date,Time,Pid,Tid,Level,Component,Content
504,505,03-17,16:15:20.661,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
505,506,03-17,16:15:20.661,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
506,507,03-17,16:15:20.963,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
507,508,03-17,16:15:21.126,1702,2250,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 13003"
508,509,03-17,16:15:21.207,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
509,510,03-17,16:15:21.230,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
510,511,03-17,16:15:21.264,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
511,512,03-17,16:15:21.264,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
512,513,03-17,16:15:21.323,1702,14638,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
513,514,03-17,16:15:21.566,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
514,515,03-17,16:15:21.566,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
515,516,03-17,16:15:22.067,1702,8303,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
516,517,03-17,16:15:22.149,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
517,518,03-17,16:15:22.154,1702,2113,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
518,519,03-17,16:15:22.259,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
519,520,03-17,16:15:22.425,1702,3137,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
520,521,03-17,16:15:24.873,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
521,522,03-17,16:15:25.011,1702,2556,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
522,523,03-17,16:15:25.015,1702,17622,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
523,524,03-17,16:15:25.020,1702,14640,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
524,525,03-17,16:15:25.046,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output
525,526,03-17,16:15:25.164,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
526,527,03-17,16:15:25.167,2227,2227,I,PhoneStatusBar,suspendAutohide
527,528,03-17,16:15:25.170,1702,14638,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false
528,529,03-17,16:15:25.171,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261949805, event=1, flags=0x0, uid=1000"
529,530,03-17,16:15:25.171,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
530,531,03-17,16:15:25.201,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
531,532,03-17,16:15:25.262,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide
532,533,03-17,16:15:25.265,1702,2107,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1"
533,534,03-17,16:15:25.307,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
534,535,03-17,16:15:25.330,2227,2227,V,PhoneStatusBar,setLightsOn(true)
535,536,03-17,16:15:25.443,2227,2227,V,PhoneStatusBar,setLightsOn(true)
536,537,03-17,16:15:25.443,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
537,538,03-17,16:15:25.448,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105
538,539,03-17,16:15:25.479,2227,2227,I,PhoneStatusBar,suspendAutohide
539,540,03-17,16:15:25.482,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1"
540,541,03-17,16:15:25.531,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
541,542,03-17,16:15:25.547,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide
542,543,03-17,16:15:25.549,1702,27357,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false
543,544,03-17,16:15:26.149,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
544,545,03-17,16:15:26.149,2227,2227,I,PhoneStatusBar,suspendAutohide
545,546,03-17,16:15:26.153,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1"
546,547,03-17,16:15:26.248,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide
547,548,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000"
548,549,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
549,550,03-17,16:15:26.252,1702,2618,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false
550,551,03-17,16:15:26.252,1702,2618,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1"
551,552,03-17,16:15:26.253,2227,2318,V,AudioManager,querySoundEffectsEnabled...
552,553,03-17,16:15:26.273,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
553,554,03-17,16:15:26.277,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false"
554,555,03-17,16:15:26.295,2227,2227,V,PhoneStatusBar,setLightsOn(true)
555,556,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
556,557,03-17,16:15:26.304,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
557,558,03-17,16:15:26.317,2227,2227,V,PhoneStatusBar,setLightsOn(true)
558,559,03-17,16:15:26.317,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
559,560,03-17,16:15:26.328,2227,2227,V,PhoneStatusBar,setLightsOn(true)
560,561,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
561,562,03-17,16:15:26.375,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
562,563,03-17,16:15:26.376,1702,14640,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]"
563,564,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout end
564,565,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708"
565,566,03-17,16:15:26.475,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
566,567,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
567,568,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }"
568,569,03-17,16:15:26.530,1702,2639,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46"
569,570,03-17,16:15:26.531,1702,2639,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity}
570,571,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
571,572,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"
572,573,03-17,16:15:26.542,1702,17630,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46"
573,574,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
574,575,03-17,16:15:26.619,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
575,576,03-17,16:15:26.698,2626,3848,W,PhoneInterfaceManager,shouldBlockLocation running ...
576,577,03-17,16:15:26.888,1702,1737,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
577,578,03-17,16:15:26.889,1702,2644,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 13094"
578,579,03-17,16:15:26.900,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
579,580,03-17,16:15:26.920,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...
580,581,03-17,16:15:27.005,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output
581,582,03-17,16:15:27.025,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output
582,583,03-17,16:15:27.175,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...
583,584,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
584,585,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
585,586,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
586,587,03-17,16:15:27.190,1702,3693,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
587,588,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
588,589,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
589,590,03-17,16:15:27.236,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...
590,591,03-17,16:15:27.284,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false
591,592,03-17,16:15:27.305,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...
592,593,03-17,16:15:27.305,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:false
593,594,03-17,16:15:27.628,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output
594,595,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false
595,596,03-17,16:15:27.829,1702,27365,D,ActivityManager,cleanUpApplicationRecord -- 13094
596,597,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 13094, restart: false"
597,598,03-17,16:15:28.099,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...
598,599,03-17,16:15:28.100,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false
599,600,03-17,16:15:28.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
600,601,03-17,16:15:28.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
601,602,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
602,603,03-17,16:15:29.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
603,604,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
604,605,03-17,16:15:29.694,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
605,606,03-17,16:15:29.995,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
606,607,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
607,608,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
608,609,03-17,16:15:30.902,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
609,610,03-17,16:15:30.903,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
610,611,03-17,16:15:30.903,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
611,612,03-17,16:15:31.202,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
612,613,03-17,16:15:32.289,1702,3693,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
613,614,03-17,16:15:33.396,1702,2558,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121"
614,615,03-17,16:15:33.398,1702,1702,I,NotificationManager,"cancelNotification,index:-1"
615,616,03-17,16:15:33.424,1702,1702,I,NotificationManager,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111
616,617,03-17,16:15:33.427,1702,1702,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false"
617,618,03-17,16:15:33.438,2227,2227,I,PhoneStatusBar,addNotification key=0|com.tencent.mobileqq|121|null|10111
618,619,03-17,16:15:33.524,2227,2227,I,PanelView,mHeadsUpExistenceChangedRunnable
619,620,03-17,16:15:33.527,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >
620,621,03-17,16:15:33.527,2227,2227,I,PhoneStatusBar,suspendAutohide
621,622,03-17,16:15:33.530,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1"
622,623,03-17,16:15:33.530,1702,2113,I,NotificationManager,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111
623,624,03-17,16:15:33.533,1702,17621,I,NotificationManager,onNotificationExpansionChanged called
624,625,03-17,16:15:33.652,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0"
625,626,03-17,16:15:34.294,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0"
626,627,03-17,16:15:34.294,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
627,628,03-17,16:15:34.297,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start
628,629,03-17,16:15:34.299,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over
629,630,03-17,16:15:35.413,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
630,631,03-17,16:15:35.414,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
631,632,03-17,16:15:36.842,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261961476, event=2, flags=0x0, uid=1000"
632,633,03-17,16:15:36.912,3714,3714,V,AudioManager,querySoundEffectsEnabled...
633,634,03-17,16:15:36.921,1702,2113,I,ActivityManager,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[8,820][184,1011]} from uid 10057 on display 0"
634,635,03-17,16:15:36.922,1702,2113,I,ActivityManager,"ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0"
635,636,03-17,16:15:36.937,1702,2113,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10020}, uid=1000, pid=1702"
636,637,03-17,16:15:37.077,1702,14638,I,WindowManager,The change in focus caused us to need to do a layout begin
637,638,03-17,16:15:37.077,1702,14638,I,WindowManager,The change in focus caused us to need to do a layout end
638,639,03-17,16:15:37.078,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
639,640,03-17,16:15:37.079,2227,2227,I,PhoneStatusBar,cancelAutohide
640,641,03-17,16:15:37.079,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x80000608, SystemUiVisibility=0x80000608"
641,642,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
642,643,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"
643,644,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }"
644,645,03-17,16:15:37.138,1702,10454,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }"
645,646,03-17,16:15:37.138,1702,10454,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46"
646,647,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
647,648,03-17,16:15:37.153,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"
648,649,03-17,16:15:37.153,1702,2639,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor}
649,650,03-17,16:15:37.178,2227,2227,I,PhoneStatusBar,cancelAutohide
650,651,03-17,16:15:37.178,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600"
651,652,03-17,16:15:37.191,1702,8289,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
652,653,03-17,16:15:37.191,1702,8289,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
653,654,03-17,16:15:39.216,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
654,655,03-17,16:15:39.228,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1"
655,656,03-17,16:15:39.228,2227,2227,I,PhoneStatusBar,removeNotificationChildren
656,657,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,"overlapAmount:164.0, previousNotificationEnd:0.0, newYTranslation:-164.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-497"
657,658,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:148, i:0"
658,659,03-17,16:15:39.249,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-497.0"
659,660,03-17,16:15:39.444,1702,2618,D,WindowManager,"ACTIVITY check resid: com.example.android.notepad, size=0"
660,661,03-17,16:15:39.552,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=1, active=1"
661,662,03-17,16:15:39.589,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-553.0"
662,663,03-17,16:15:39.589,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true
663,664,03-17,16:15:39.598,2227,2227,I,PanelView,cancelPeek: false
664,665,03-17,16:15:39.598,2227,2227,I,PanelView,instantCollapse
665,666,03-17,16:15:39.598,2227,2227,I,PanelView,cancelPeek: false
666,667,03-17,16:15:39.598,2227,2227,I,PanelView,closeQs
667,668,03-17,16:15:39.603,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over
668,669,03-17,16:15:39.709,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
669,670,03-17,16:15:42.379,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261967011, event=2, flags=0x0, uid=1000"
670,671,03-17,16:15:43.641,1702,1736,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output
671,672,03-17,16:15:43.695,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
672,673,03-17,16:15:44.296,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
673,674,03-17,16:15:45.342,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
674,675,03-17,16:15:45.342,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
675,676,03-17,16:15:45.944,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
676,677,03-17,16:15:46.246,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
677,678,03-17,16:15:46.398,19609,19609,V,AudioManager,querySoundEffectsEnabled...
678,679,03-17,16:15:47.410,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000000 mask=ffffffff oldVal=40000600 newVal=40000000 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
679,680,03-17,16:15:47.410,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000000, SystemUiVisibility=0x40000000"
680,681,03-17,16:15:47.425,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000000 newVal=40000600 diff=600 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
681,682,03-17,16:15:47.518,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261972153, event=2, flags=0x0, uid=1000"
682,683,03-17,16:15:47.518,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
683,684,03-17,16:15:47.521,2227,2227,I,PhoneStatusBar,suspendAutohide
684,685,03-17,16:15:47.525,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261972159, event=1, flags=0x0, uid=1000"
685,686,03-17,16:15:47.526,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
686,687,03-17,16:15:47.589,1702,3697,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1"
687,688,03-17,16:15:47.590,2227,2318,V,AudioManager,querySoundEffectsEnabled...
688,689,03-17,16:15:47.622,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false"
689,690,03-17,16:15:47.625,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
690,691,03-17,16:15:47.625,2227,2227,I,PanelView,closeQs
691,692,03-17,16:15:47.669,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
692,693,03-17,16:15:47.778,1702,8289,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21080], maxLayer:[21085], inRotation:[false], rot:[0]"
693,694,03-17,16:15:47.927,1702,8290,I,WindowManager,The change in focus caused us to need to do a layout end
694,695,03-17,16:15:47.932,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000600 newVal=708 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
