,LineId,Month,Date,Time,User,Component,PID,Address,Content
483,484,Jul,4,15:03:53,calvisitor-10-105-162-105,GoogleSoftwareUpdateAgent,35018,,"2017-07-04 15:03:53.270 GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=a70d6372a4e45a6cbba61cd7f057c79bf73c79db1b1951dc17c605e870f0419b&cup2key=7:934679018"""
484,485,Jul,4,15:30:20,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive'
485,486,Jul,4,15:47:25,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[15:47:25.614] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
486,487,Jul,4,16:31:38,calvisitor-10-105-162-105,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0
487,488,Jul,4,16:31:50,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35110) deny(1) network-outbound /private/var/run/mDNSResponder
488,489,Jul,4,16:31:54,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35110) deny(1) network-outbound /private/var/run/mDNSResponder
489,490,Jul,4,16:32:32,calvisitor-10-105-162-105,QQ,10018,,############################## _getSysMsgList
490,491,Jul,4,17:12:34,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 151433 seconds.  Ignoring."
491,492,Jul,4,17:13:38,calvisitor-10-105-162-105,kernel,0,,"ARPT: 711749.913729: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,"
492,493,Jul,4,17:26:03,calvisitor-10-105-162-105,kernel,0,,ARPT: 711752.511718: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
493,494,Jul,4,17:26:44,calvisitor-10-105-162-105,sharingd,30299,,17:26:44.228 : Scanning mode Contacts Only
494,495,Jul,4,17:53:21,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
495,496,Jul,4,18:07:01,calvisitor-10-105-162-105,QQ,10018,,button report: 0x80039B7
496,497,Jul,4,18:20:56,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 40 seconds.  Ignoring."
497,498,Jul,4,18:34:51,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35181,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
498,499,Jul,4,18:35:05,calvisitor-10-105-162-105,sharingd,30299,,18:35:05.187 : Scanning mode Contacts Only
499,500,Jul,4,18:48:22,calvisitor-10-105-162-105,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
500,501,Jul,4,18:48:27,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35188,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
501,502,Jul,4,19:02:24,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000320
502,503,Jul,4,19:15:22,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
503,504,Jul,4,19:15:22,calvisitor-10-105-162-105,kernel,0,,Previous sleep cause: 5
504,505,Jul,4,19:15:41,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35207,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
505,506,Jul,4,19:29:01,calvisitor-10-105-162-105,kernel,0,,ARPT: 712530.297675: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
506,507,Jul,4,19:29:41,calvisitor-10-105-162-105,WindowServer,184,,CGXDisplayDidWakeNotification [712572581805245]: posting kCGSDisplayDidWake
507,508,Jul,4,19:30:13,calvisitor-10-105-162-105,kernel,0,,ARPT: 712604.204993: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
508,509,Jul,4,19:43:32,calvisitor-10-105-162-105,wirelessproxd,75,,Peripheral manager is not powered on
509,510,Jul,4,19:56:41,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(35229) deny(1) network-outbound /private/var/run/mDNSResponder
510,511,Jul,4,20:10:18,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 36678 seconds.  Ignoring."
511,512,Jul,4,20:25:22,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139865 seconds.  Ignoring."
512,513,Jul,4,20:25:23,calvisitor-10-105-162-105,kernel,0,,"IOPMrootDomain: idle cancel, state 1"
513,514,Jul,4,20:38:11,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 2 us
514,515,Jul,4,20:38:12,calvisitor-10-105-162-105,kernel,0,,ARPT: 712921.782306: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable]
515,516,Jul,4,20:38:50,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 139057 seconds.  Ignoring."
516,517,Jul,4,20:51:50,calvisitor-10-105-162-105,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-05 03:51:50 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)
517,518,Jul,4,20:51:50,calvisitor-10-105-162-105,kernel,0,,"ARPT: 712997.981881: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,"
518,519,Jul,4,20:54:03,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
519,520,Jul,4,20:54:03,calvisitor-10-105-162-105,sharingd,30299,,20:54:03.455 : BTLE scanner Powered On
520,521,Jul,4,20:54:03,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 138144 seconds.  Ignoring."
521,522,Jul,4,21:06:47,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 132 seconds.  Ignoring."
522,523,Jul,4,21:35:54,calvisitor-10-105-162-105,kernel,0,,ARPT: 713439.104232: AirPort_Brcm43xx::powerChange: System Sleep
523,524,Jul,4,21:35:54,calvisitor-10-105-162-105,kernel,0,,"ARPT: 713439.104255: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,"
524,525,Jul,4,21:49:26,calvisitor-10-105-162-105,kernel,0,,ARPT: 713493.575563: wl0: setup_keepalive: Remote IP: 17.249.28.75
525,526,Jul,4,22:02:21,calvisitor-10-105-162-105,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0
526,527,Jul,4,22:15:48,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
527,528,Jul,4,22:29:25,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
528,529,Jul,4,22:43:02,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
529,530,Jul,4,22:57:00,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35374,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2
530,531,Jul,4,23:10:17,calvisitor-10-105-162-105,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0
531,532,Jul,4,23:10:28,calvisitor-10-105-162-105,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].]
532,533,Jul,4,23:10:31,calvisitor-10-105-162-105,WindowServer,184,,"device_generate_lock_screen_screenshot: authw 0x7fa824145a00(2000)[0, 0, 1440, 900] shield 0x7fa825dafc00(2001), dev [1440,900]"
533,534,Jul,4,23:10:40,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,35382,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
534,535,Jul,4,23:16:14,calvisitor-10-105-162-105,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35412,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc"
535,536,Jul,4,23:17:17,calvisitor-10-105-162-105,Safari,9852,,KeychainGetICDPStatus: status: off
536,537,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0067000f': four character codes must be four characters long.
537,538,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00670033': four character codes must be four characters long.
538,539,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x03600009': four character codes must be four characters long.
539,540,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0360001f': four character codes must be four characters long.
540,541,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x03f20026': four character codes must be four characters long.
541,542,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00990013': four character codes must be four characters long.
542,543,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00690003': four character codes must be four characters long.
543,544,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a0061': four character codes must be four characters long.
544,545,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a00a6': four character codes must be four characters long.
545,546,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a00a7': four character codes must be four characters long.
546,547,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00b20001': four character codes must be four characters long.
547,548,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00bc0007': four character codes must be four characters long.
548,549,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00c40027': four character codes must be four characters long.
549,550,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006f0001': four character codes must be four characters long.
550,551,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008b036a': four character codes must be four characters long.
551,552,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008b6fb5': four character codes must be four characters long.
552,553,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x01f60001': four character codes must be four characters long.
553,554,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x01f90004': four character codes must be four characters long.
554,555,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02080000': four character codes must be four characters long.
555,556,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02100004': four character codes must be four characters long.
556,557,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02120002': four character codes must be four characters long.
557,558,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02410003': four character codes must be four characters long.
558,559,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02420002': four character codes must be four characters long.
559,560,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02470032': four character codes must be four characters long.
560,561,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0247ffe9': four character codes must be four characters long.
561,562,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0249002a': four character codes must be four characters long.
562,563,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x024a00b2': four character codes must be four characters long.
563,564,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x025c0009': four character codes must be four characters long.
564,565,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0261fffd': four character codes must be four characters long.
565,566,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0268000a': four character codes must be four characters long.
566,567,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cc0000': four character codes must be four characters long.
567,568,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02d10001': four character codes must be four characters long.
568,569,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0295001d': four character codes must be four characters long.
569,570,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02b60001': four character codes must be four characters long.
570,571,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02b70006': four character codes must be four characters long.
571,572,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x02cb000d': four character codes must be four characters long.
572,573,Jul,4,23:25:29,calvisitor-10-105-162-105,WeChat,24144,,jemmytest
573,574,Jul,4,23:50:59,calvisitor-10-105-162-105,garcon,35461,,Invalidating watch set.
574,575,Jul,4,23:50:59,calvisitor-10-105-162-105,QuickLookSatellite,35448,,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
575,576,Jul,4,23:51:29,calvisitor-10-105-162-105,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
576,577,Jul,4,23:53:29,calvisitor-10-105-162-105,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f9950712080>.
577,578,Jul,5,00:02:22,calvisitor-10-105-162-105,WeChat,24144,,jemmytest
578,579,Jul,5,00:03:06,calvisitor-10-105-162-105,sharingd,30299,,00:03:06.178 : Started generating hashes
579,580,Jul,5,00:03:36,calvisitor-10-105-162-105,sharingd,30299,,00:03:36.715 : BTLE scanning started
580,581,Jul,5,00:17:32,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,35435,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec."
581,582,Jul,5,00:17:35,calvisitor-10-105-162-105,locationd,82,,Location icon should now be in state 'Inactive'
582,583,Jul,5,00:18:12,authorMacBook-Pro,AddressBookSourceSync,35614,,Unrecognized attribute value: t:AbchPersonItemType
583,584,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.
584,585,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
585,586,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871
586,587,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1)
587,588,Jul,5,00:29:25,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 22710 failed: 3 - No network route
588,589,Jul,5,00:53:57,calvisitor-10-105-163-10,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 2"
589,590,Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)"
590,591,Jul,5,01:33:27,calvisitor-10-105-163-10,kernel,0,,en0: channel changed to 1
591,592,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0
592,593,Jul,5,02:27:57,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3
593,594,Jul,5,02:41:24,calvisitor-10-105-163-10,kernel,0,,ARPT: 720413.304306: wl0: setup_keepalive: Remote IP: 17.249.12.81
594,595,Jul,5,02:54:51,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::wakeEventHandlerThread
595,596,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13
596,597,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13
597,598,Jul,5,03:08:49,calvisitor-10-105-163-10,sandboxd,129,[35762],com.apple.Addres(35762) deny network-outbound /private/var/run/mDNSResponder
598,599,Jul,5,03:35:45,calvisitor-10-105-163-10,kernel,0,,ARPT: 720580.338311: AirPort_Brcm43xx::powerChange: System Sleep
599,600,Jul,5,03:49:24,calvisitor-10-105-163-10,kernel,0,,Sandbox: com.apple.Addres(35773) deny(1) network-outbound /private/var/run/mDNSResponder
600,601,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,Wake reason: EC.SleepTimer (SleepTimer)
601,602,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3"
602,603,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****
603,604,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0"
604,605,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s"
605,606,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting
606,607,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))"
607,608,Jul,5,10:31:24,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2
608,609,Jul,5,10:31:56,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Active'
609,610,Jul,5,10:43:32,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
610,611,Jul,5,10:52:16,calvisitor-10-105-160-179,ksfetch,35863,,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 }
611,612,Jul,5,10:58:22,calvisitor-10-105-160-179,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35873,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc"
612,613,Jul,5,11:01:55,calvisitor-10-105-160-179,corecaptured,35877,,Received Capture Event
613,614,Jul,5,11:39:38,authorMacBook-Pro,corecaptured,35877,,CCProfileMonitor::freeResources done
614,615,Jul,5,11:39:39,authorMacBook-Pro,corecaptured,35889,,"CCFile::copyFile fileName is [2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml"
615,616,Jul,5,11:40:26,calvisitor-10-105-160-226,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
616,617,Jul,5,11:42:53,calvisitor-10-105-160-226,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:    NC Disabled: NO
617,618,Jul,5,11:47:49,calvisitor-10-105-160-226,quicklookd,35915,,Error returned from iconservicesagent: (null)
618,619,Jul,5,12:00:35,calvisitor-10-105-160-226,WindowServer,184,,CGXDisplayDidWakeNotification [723587602857832]: posting kCGSDisplayDidWake
619,620,Jul,5,12:00:50,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22930 125.39.240.34:14000
620,621,Jul,5,12:00:58,calvisitor-10-105-160-226,com.apple.AddressBook.InternetAccountsBridge,35944,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3
621,622,Jul,5,12:01:10,calvisitor-10-105-160-226,QQ,10018,,button report: 0x8002bdf
622,623,Jul,5,12:02:02,calvisitor-10-105-160-226,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
623,624,Jul,5,13:16:51,calvisitor-10-105-160-226,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3"
624,625,Jul,5,14:03:40,calvisitor-10-105-160-226,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
625,626,Jul,5,14:04:12,authorMacBook-Pro,corecaptured,36034,,"CCFile::captureLog Received Capture notice id: 1499288652.126295, reason = AuthFail:sts:5_rsn:0"
626,627,Jul,5,14:04:16,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
627,628,Jul,5,14:04:19,authorMacBook-Pro,corecaptured,36034,,"CCFile::captureLog Received Capture notice id: 1499288659.752738, reason = AuthFail:sts:5_rsn:0"
628,629,Jul,5,14:04:26,authorMacBook-Pro,corecaptured,36034,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957] - AssocFail:sts:5_rsn:0.xml"
629,630,Jul,5,14:04:27,authorMacBook-Pro,corecaptured,36034,,"CCFile::captureLog Received Capture notice id: 1499288667.956536, reason = AuthFail:sts:5_rsn:0"
630,631,Jul,5,14:04:32,authorMacBook-Pro,corecaptured,36034,,"CCFile::copyFile fileName is [2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,32.969558]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng"
631,632,Jul,5,14:04:33,authorMacBook-Pro,corecaptured,36034,,Received Capture Event
632,633,Jul,5,14:04:33,authorMacBook-Pro,corecaptured,36034,,"CCFile::copyFile fileName is [2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,33.736169]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng"
633,634,Jul,5,14:04:35,authorMacBook-Pro,corecaptured,36034,,CCFile::captureLog
634,635,Jul,5,14:56:09,authorMacBook-Pro,kernel,0,,"ARPT: 724869.297011: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 4551,"
635,636,Jul,5,14:56:14,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2
636,637,Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,IOHibernatePollerOpen(0)
637,638,Jul,5,15:26:36,calvisitor-10-105-162-98,kernel,0,,"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887"
638,639,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,hibernate_rebuild completed - took 10042450943433 msecs
639,640,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,AppleActuatorDevice::stop Entered
640,641,Jul,5,15:55:35,calvisitor-10-105-162-98,kernel,0,,AppleActuatorDevice::start Entered
641,642,Jul,5,16:04:10,calvisitor-10-105-162-107,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0
