,LineId,Month,Date,Time,Level,Component,PID,Content
650,651,Jul,14,15:00:22,combo,sshd(pam_unix),11719,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
651,652,Jul,14,15:00:36,combo,sshd(pam_unix),11721,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
652,653,Jul,14,15:00:49,combo,sshd(pam_unix),11723,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root
653,654,Jul,15,01:03:48,combo,sshd(pam_unix),12632,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
654,655,Jul,15,01:03:48,combo,sshd(pam_unix),12631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
655,656,Jul,15,01:03:48,combo,sshd(pam_unix),12629,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
656,657,Jul,15,01:03:48,combo,sshd(pam_unix),12630,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
657,658,Jul,15,01:03:49,combo,sshd(pam_unix),12643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
658,659,Jul,15,01:03:49,combo,sshd(pam_unix),12645,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
659,660,Jul,15,01:03:50,combo,sshd(pam_unix),12639,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
660,661,Jul,15,01:03:50,combo,sshd(pam_unix),12640,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root
661,662,Jul,15,04:10:45,combo,su(pam_unix),13611,session opened for user news by (uid=0)
662,663,Jul,15,04:10:46,combo,su(pam_unix),13611,session closed for user news
663,664,Jul,15,23:42:43,combo,ftpd,15339,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
664,665,Jul,15,23:42:43,combo,ftpd,15337,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
665,666,Jul,15,23:42:43,combo,ftpd,15336,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
666,667,Jul,15,23:42:43,combo,ftpd,15341,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
667,668,Jul,15,23:42:43,combo,ftpd,15340,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
668,669,Jul,15,23:42:43,combo,ftpd,15327,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
669,670,Jul,15,23:42:43,combo,ftpd,15333,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
670,671,Jul,15,23:42:43,combo,ftpd,15330,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
671,672,Jul,15,23:42:43,combo,ftpd,15329,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
672,673,Jul,15,23:42:43,combo,ftpd,15332,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
673,674,Jul,15,23:42:43,combo,ftpd,15328,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
674,675,Jul,15,23:42:43,combo,ftpd,15326,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
675,676,Jul,15,23:42:43,combo,ftpd,15331,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005
676,677,Jul,15,23:42:44,combo,ftpd,15342,connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005
677,678,Jul,16,04:07:34,combo,logrotate,,ALERT exited abnormally with [1]
678,679,Jul,16,08:14:04,combo,ftpd,17667,connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005
679,680,Jul,16,08:14:07,combo,ftpd,17681,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
680,681,Jul,16,08:14:07,combo,ftpd,17680,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
681,682,Jul,16,08:14:07,combo,ftpd,17678,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
682,683,Jul,16,08:14:07,combo,ftpd,17684,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
683,684,Jul,16,08:14:07,combo,ftpd,17685,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
684,685,Jul,16,08:14:07,combo,ftpd,17676,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
685,686,Jul,16,08:14:07,combo,ftpd,17679,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005
686,687,Jul,17,04:08:09,combo,su(pam_unix),19686,session closed for user cyrus
687,688,Jul,17,04:13:57,combo,su(pam_unix),20282,session opened for user news by (uid=0)
688,689,Jul,17,04:13:58,combo,su(pam_unix),20282,session closed for user news
689,690,Jul,17,06:13:37,combo,ftpd,23573,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
690,691,Jul,17,06:13:37,combo,ftpd,23564,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
691,692,Jul,17,06:13:37,combo,ftpd,23570,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
692,693,Jul,17,06:13:37,combo,ftpd,23568,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
693,694,Jul,17,06:13:37,combo,ftpd,23565,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
694,695,Jul,17,06:13:37,combo,ftpd,23566,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005
695,696,Jul,17,06:13:38,combo,ftpd,23569,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005
696,697,Jul,17,06:14:36,combo,ftpd,23579,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
697,698,Jul,17,06:14:36,combo,ftpd,23581,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
698,699,Jul,17,06:14:36,combo,ftpd,23582,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
699,700,Jul,17,06:14:36,combo,ftpd,23583,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
700,701,Jul,17,06:14:36,combo,ftpd,23584,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
701,702,Jul,17,06:14:36,combo,ftpd,23587,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
702,703,Jul,17,06:14:36,combo,ftpd,23589,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005
703,704,Jul,17,08:06:12,combo,ftpd,23777,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
704,705,Jul,17,08:06:12,combo,ftpd,23779,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
705,706,Jul,17,08:06:12,combo,ftpd,23781,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
706,707,Jul,17,08:06:12,combo,ftpd,23785,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
707,708,Jul,17,08:06:12,combo,ftpd,23793,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
708,709,Jul,17,08:06:12,combo,ftpd,23789,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
709,710,Jul,17,08:06:12,combo,ftpd,23790,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
710,711,Jul,17,08:06:12,combo,ftpd,23791,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
711,712,Jul,17,08:06:12,combo,ftpd,23795,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
712,713,Jul,17,08:06:12,combo,ftpd,23796,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
713,714,Jul,17,08:06:12,combo,ftpd,23797,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
714,715,Jul,17,08:06:12,combo,ftpd,23798,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005
715,716,Jul,17,09:44:07,combo,ftpd,23935,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005
716,717,Jul,17,10:45:07,combo,sshd(pam_unix),24031,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root
717,718,Jul,17,10:45:07,combo,sshd(pam_unix),24033,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root
718,719,Jul,17,12:30:43,combo,ftpd,24195,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005
719,720,Jul,17,12:30:43,combo,ftpd,24196,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005
720,721,Jul,17,12:30:46,combo,ftpd,24197,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:46 2005
721,722,Jul,17,12:30:48,combo,ftpd,24199,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005
722,723,Jul,17,12:30:53,combo,ftpd,24202,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:53 2005
723,724,Jul,17,12:30:54,combo,ftpd,24204,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:54 2005
724,725,Jul,17,12:30:57,combo,ftpd,24205,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005
725,726,Jul,17,12:30:58,combo,ftpd,24208,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005
726,727,Jul,17,14:02:39,combo,ftpd,24356,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:39 2005
727,728,Jul,17,14:02:43,combo,ftpd,24358,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:43 2005
728,729,Jul,17,14:02:44,combo,ftpd,24359,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:44 2005
729,730,Jul,17,14:02:47,combo,ftpd,24360,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:47 2005
730,731,Jul,17,14:02:48,combo,ftpd,24361,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:48 2005
731,732,Jul,17,14:02:49,combo,ftpd,24362,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005
732,733,Jul,17,14:02:49,combo,ftpd,24363,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005
733,734,Jul,17,14:02:49,combo,ftpd,24365,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005
734,735,Jul,17,14:02:54,combo,ftpd,24367,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005
735,736,Jul,17,14:02:54,combo,ftpd,24368,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005
736,737,Jul,17,14:02:57,combo,ftpd,24370,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:57 2005
737,738,Jul,17,14:03:00,combo,ftpd,24373,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005
738,739,Jul,17,14:03:00,combo,ftpd,24374,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005
739,740,Jul,17,15:09:15,combo,ftpd,24465,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
740,741,Jul,17,15:09:15,combo,ftpd,24468,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
741,742,Jul,17,15:09:15,combo,ftpd,24469,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
742,743,Jul,17,15:09:15,combo,ftpd,24471,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
743,744,Jul,17,15:09:15,combo,ftpd,24475,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
744,745,Jul,17,15:09:15,combo,ftpd,24476,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
745,746,Jul,17,15:09:15,combo,ftpd,24479,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
746,747,Jul,17,15:09:15,combo,ftpd,24481,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005
747,748,Jul,17,15:09:16,combo,ftpd,24484,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005
748,749,Jul,17,15:09:16,combo,ftpd,24485,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:16 2005
749,750,Jul,17,21:23:20,combo,ftpd,25029,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
750,751,Jul,17,21:23:20,combo,ftpd,25030,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
751,752,Jul,17,21:23:20,combo,ftpd,25040,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
752,753,Jul,17,21:23:20,combo,ftpd,25041,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
753,754,Jul,17,21:23:20,combo,ftpd,25032,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
754,755,Jul,17,21:23:20,combo,ftpd,25042,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
755,756,Jul,17,21:23:20,combo,ftpd,25037,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005
756,757,Jul,17,21:23:24,combo,ftpd,25046,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005
757,758,Jul,17,21:23:24,combo,ftpd,25047,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005
758,759,Jul,17,21:23:24,combo,ftpd,25048,connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005
759,760,Jul,17,23:21:50,combo,ftpd,25217,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005
760,761,Jul,17,23:21:54,combo,ftpd,25218,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
761,762,Jul,17,23:21:54,combo,ftpd,25219,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
762,763,Jul,17,23:21:54,combo,ftpd,25221,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
763,764,Jul,17,23:21:54,combo,ftpd,25222,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
764,765,Jul,17,23:21:54,combo,ftpd,25225,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
765,766,Jul,17,23:21:54,combo,ftpd,25224,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
766,767,Jul,17,23:21:54,combo,ftpd,25226,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
767,768,Jul,17,23:21:54,combo,ftpd,25227,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
768,769,Jul,17,23:21:54,combo,ftpd,25228,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
769,770,Jul,17,23:21:54,combo,ftpd,25229,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
770,771,Jul,17,23:21:54,combo,ftpd,25230,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
771,772,Jul,17,23:21:54,combo,ftpd,25234,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
772,773,Jul,17,23:21:54,combo,ftpd,25235,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
773,774,Jul,17,23:21:54,combo,ftpd,25237,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
774,775,Jul,17,23:21:54,combo,ftpd,25238,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
775,776,Jul,17,23:21:54,combo,ftpd,25239,connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005
776,777,Jul,18,03:26:48,combo,ftpd,25629,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
777,778,Jul,18,03:26:48,combo,ftpd,25630,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
778,779,Jul,18,03:26:48,combo,ftpd,25632,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
779,780,Jul,18,03:26:48,combo,ftpd,25633,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
780,781,Jul,18,03:26:48,combo,ftpd,25634,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
781,782,Jul,18,03:26:48,combo,ftpd,25635,connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005
782,783,Jul,18,03:26:49,combo,ftpd,25636,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005
783,784,Jul,18,03:26:49,combo,ftpd,25637,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005
784,785,Jul,18,03:26:49,combo,ftpd,25641,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005
785,786,Jul,18,03:26:49,combo,ftpd,25644,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005
786,787,Jul,18,03:26:49,combo,ftpd,25647,connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005
787,788,Jul,18,04:03:24,combo,su(pam_unix),26046,session closed for user cyrus
788,789,Jul,18,04:03:25,combo,logrotate,,ALERT exited abnormally with [1]
789,790,Jul,18,04:09:29,combo,su(pam_unix),27272,session opened for user news by (uid=0)
790,791,Jul,18,04:09:30,combo,su(pam_unix),27272,session closed for user news
791,792,Jul,18,23:01:25,combo,sshd(pam_unix),28977,check pass; user unknown
792,793,Jul,18,23:01:25,combo,sshd(pam_unix),28977,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw
793,794,Jul,18,23:01:25,combo,sshd(pam_unix),28980,check pass; user unknown
794,795,Jul,18,23:01:25,combo,sshd(pam_unix),28978,check pass; user unknown
795,796,Jul,18,23:01:25,combo,sshd(pam_unix),28978,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw
796,797,Jul,18,23:01:27,combo,sshd(pam_unix),28986,check pass; user unknown
797,798,Jul,18,23:01:27,combo,sshd(pam_unix),28985,check pass; user unknown
798,799,Jul,18,23:01:27,combo,sshd(pam_unix),28987,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw
799,800,Jul,18,23:01:27,combo,sshd(pam_unix),28991,check pass; user unknown
800,801,Jul,19,04:03:43,combo,su(pam_unix),29758,session opened for user cyrus by (uid=0)
801,802,Jul,19,04:03:44,combo,su(pam_unix),29758,session closed for user cyrus
802,803,Jul,19,04:03:45,combo,logrotate,,ALERT exited abnormally with [1]
803,804,Jul,19,07:35:41,combo,sshd(pam_unix),30499,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
804,805,Jul,19,07:35:41,combo,sshd(pam_unix),30503,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
805,806,Jul,19,07:35:41,combo,sshd(pam_unix),30505,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
806,807,Jul,19,07:35:41,combo,sshd(pam_unix),30501,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
807,808,Jul,19,07:35:41,combo,sshd(pam_unix),30504,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root
808,809,Jul,20,04:05:02,combo,su(pam_unix),363,session opened for user cyrus by (uid=0)
809,810,Jul,20,04:05:04,combo,logrotate,,ALERT exited abnormally with [1]
810,811,Jul,20,23:37:40,combo,sshd(pam_unix),3307,check pass; user unknown
811,812,Jul,20,23:37:40,combo,sshd(pam_unix),3307,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102
812,813,Jul,20,23:37:46,combo,sshd(pam_unix),3313,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102
813,814,Jul,20,23:37:46,combo,sshd(pam_unix),3312,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.55.234.102
814,815,Jul,21,04:11:27,combo,su(pam_unix),4170,session closed for user cyrus
815,816,Jul,21,04:11:28,combo,logrotate,,ALERT exited abnormally with [1]
816,817,Jul,21,04:16:55,combo,su(pam_unix),4540,session closed for user news
817,818,Jul,21,09:04:41,combo,ftpd,5029,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
818,819,Jul,21,09:04:41,combo,ftpd,5023,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
819,820,Jul,21,09:04:41,combo,ftpd,5024,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
820,821,Jul,21,09:04:41,combo,ftpd,5025,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
821,822,Jul,21,09:04:41,combo,ftpd,5031,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
822,823,Jul,21,09:04:41,combo,ftpd,5020,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
823,824,Jul,21,09:04:41,combo,ftpd,5021,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
824,825,Jul,21,09:04:41,combo,ftpd,5026,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
825,826,Jul,21,09:04:41,combo,ftpd,5035,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
826,827,Jul,21,09:04:41,combo,ftpd,5037,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
827,828,Jul,21,09:04:41,combo,ftpd,5034,connection from 216.12.111.241 () at Thu Jul 21 09:04:41 2005
828,829,Jul,21,09:04:43,combo,ftpd,5038,connection from 216.12.111.241 () at Thu Jul 21 09:04:43 2005
829,830,Jul,21,15:18:30,combo,sshd(pam_unix),5587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root
830,831,Jul,21,15:18:30,combo,sshd(pam_unix),5586,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=193.110.106.11  user=root
831,832,Jul,22,04:07:46,combo,su(pam_unix),7106,session opened for user cyrus by (uid=0)
832,833,Jul,22,04:15:14,combo,su(pam_unix),11756,session closed for user news
833,834,Jul,22,09:27:24,combo,ftpd,12291,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
834,835,Jul,22,09:27:24,combo,ftpd,12292,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
835,836,Jul,22,09:27:24,combo,ftpd,12282,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
836,837,Jul,22,09:27:24,combo,ftpd,12288,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
837,838,Jul,22,09:27:24,combo,ftpd,12284,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
838,839,Jul,22,09:27:24,combo,ftpd,12278,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
839,840,Jul,22,09:27:24,combo,ftpd,12280,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
840,841,Jul,22,09:27:24,combo,ftpd,12289,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
841,842,Jul,22,09:27:24,combo,ftpd,12281,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
842,843,Jul,22,09:27:24,combo,ftpd,12287,connection from 211.42.188.206 () at Fri Jul 22 09:27:24 2005
843,844,Jul,22,19:29:09,combo,ftpd,13150,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
844,845,Jul,22,19:29:09,combo,ftpd,13147,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
845,846,Jul,22,19:29:09,combo,ftpd,13149,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
846,847,Jul,22,19:29:09,combo,ftpd,13151,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
847,848,Jul,22,19:29:09,combo,ftpd,13146,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
848,849,Jul,22,19:29:09,combo,ftpd,13144,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
849,850,Jul,22,19:29:09,combo,ftpd,13156,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
850,851,Jul,22,19:29:09,combo,ftpd,13157,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
851,852,Jul,22,19:29:09,combo,ftpd,13158,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
852,853,Jul,22,19:29:09,combo,ftpd,13159,connection from 67.95.49.172 () at Fri Jul 22 19:29:09 2005
853,854,Jul,23,04:09:36,combo,su(pam_unix),14314,session closed for user cyrus
854,855,Jul,23,20:04:41,combo,sshd(pam_unix),16156,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
855,856,Jul,23,20:04:41,combo,sshd(pam_unix),16157,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
856,857,Jul,23,20:04:41,combo,sshd(pam_unix),16162,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
