,LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
756,757,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/krb5-telnet [file=/etc/xinetd.d/krb5-telnet] [line=13],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
757,758,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/ktalk [file=/etc/xinetd.d/ktalk] [line=13],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
758,759,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/rsync [file=/etc/xinetd.d/rsync] [line=12],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
759,760,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/tftp [file=/etc/xinetd.d/tftp] [line=13],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
760,761,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Reading included configuration file: /etc/xinetd.d/time [file=/etc/xinetd.d/time] [line=18],E97,Reading included configuration file: <*> [file=<*>] [line=<*>]
761,762,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,Started working: 1 available service,E120,Started working: <*> available service
762,763,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing chargen,E106,removing <*>
763,764,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing echo,E106,removing <*>
764,765,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing eklogin,E106,removing <*>
765,766,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing klogin,E106,removing <*>
766,767,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing kshell,E106,removing <*>
767,768,-,1131567060,2005.11.09,tbird-admin1,Nov,9,12:11:00,local@tbird-admin1,xinetd,1798.0,removing printer,E106,removing <*>
768,769,-,1131567062,2005.11.09,tbird-sm1,Nov,9,12:11:02,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
769,770,-,1131567062,2005.11.09,tbird-sm1,Nov,9,12:11:02,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
770,771,-,1131567064,2005.11.09,tbird-admin1,Nov,9,12:11:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [<*>] datasource
771,772,-,1131567065,2005.11.09,tbird-admin1,Nov,9,12:11:05,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [<*>] datasource
772,773,-,1131567067,2005.11.09,tbird-admin1,Nov,9,12:11:07,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [<*>] datasource
773,774,-,1131567068,2005.11.09,bn412,Nov,9,12:11:08,bn412/bn412,ntpd,17952.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
774,775,-,1131567072,2005.11.09,tbird-sm1,Nov,9,12:11:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
775,776,-,1131567073,2005.11.09,bn301,Nov,9,12:11:13,bn301/bn301,ntpd,23488.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
776,777,-,1131567073,2005.11.09,cn52,Nov,9,12:11:13,cn52/cn52,ntpd,15522.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
777,778,-,1131567073,2005.11.09,tbird-admin1,Nov,9,12:11:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563473 when last update time is 1131563473 (minimum one second step),E111,RRD_update (<*>): illegal attempt to update using time <*> when last update time is <*> (minimum one second step)
778,779,-,1131567075,2005.11.09,tbird-admin1,Nov,9,12:11:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [<*>] datasource
779,780,-,1131567076,2005.11.09,tbird-admin1,Nov,9,12:11:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [<*>] datasource
780,781,-,1131567076,2005.11.09,tbird-sm1,Nov,9,12:11:16,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
781,782,-,1131567080,2005.11.09,tbird-admin1,Nov,9,12:11:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [<*>] datasource
782,783,-,1131567081,2005.11.09,tbird-admin1,Nov,9,12:11:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [<*>] datasource
783,784,-,1131567081,2005.11.09,tbird-admin1,Nov,9,12:11:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [<*>] datasource
784,785,-,1131567084,2005.11.09,bn364,Nov,9,12:11:24,bn364/bn364,ntpd,28894.0,"synchronized to 10.100.10.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
785,786,-,1131567084,2005.11.09,bn364,Nov,9,12:11:24,bn364/bn364,ntpd,28894.0,"synchronized to 10.100.8.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
786,787,-,1131567085,2005.11.09,tbird-admin1,Nov,9,12:11:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [<*>] datasource
787,788,-,1131567085,2005.11.09,tbird-admin1,Nov,9,12:11:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [<*>] datasource
788,789,-,1131567086,2005.11.09,cn459,Nov,9,12:11:26,cn459/cn459,ntpd,12629.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
789,790,-,1131567086,2005.11.09,tbird-admin1,Nov,9,12:11:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [<*>] datasource
790,791,-,1131567086,2005.11.09,tbird-sm1,Nov,9,12:11:26,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
791,792,-,1131567090,2005.11.09,tbird-admin1,Nov,9,12:11:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [<*>] datasource
792,793,-,1131567090,2005.11.09,tbird-sm1,Nov,9,12:11:30,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
793,794,-,1131567091,2005.11.09,eadmin1,Nov,9,12:11:31,src@eadmin1,crond(pam_unix),4309.0,session closed for user root,E117,session closed for user <*>
794,795,-,1131567091,2005.11.09,eadmin1,Nov,9,12:11:31,src@eadmin1,sendmail,7417.0,"jA9JBVPb007417: from=root, size=629060, class=0, nrcpts=1, msgid=<200511091911.jA9JBVPb007417@eadmin1>, relay=#7#@localhost",E15,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@localhost"
795,796,-,1131567091,2005.11.09,tbird-admin1,Nov,9,12:11:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [<*>] datasource
796,797,-,1131567093,2005.11.09,cadmin1,Nov,9,12:11:33,src@cadmin1,sendmail,22479.0,unable to qualify my own domain name (cadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name
797,798,-,1131567093,2005.11.09,dadmin1,Nov,9,12:11:33,src@dadmin1,sendmail,27337.0,unable to qualify my own domain name (dadmin1) -- using short name,E131,unable to qualify my own domain name (<*>) -- using short name
798,799,-,1131567094,2005.11.09,aadmin1,Nov,9,12:11:34,src@aadmin1,sendmail,19649.0,"jA9JBWxH019649: from=root, size=1596872, class=0, nrcpts=1, msgid=<200511091911.jA9JBWxH019649@aadmin1>, relay=#7#@localhost",E15,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@localhost"
799,800,-,1131567094,2005.11.09,badmin1,Nov,9,12:11:34,src@badmin1,crond(pam_unix),11179.0,session closed for user root,E117,session closed for user <*>
800,801,-,1131567094,2005.11.09,badmin1,Nov,9,12:11:34,src@badmin1,sendmail,14256.0,"jA9JBWEr014256: from=root, size=1593894, class=0, nrcpts=1, msgid=<200511091911.jA9JBWEr014256@badmin1>, relay=#7#@localhost",E15,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@localhost"
801,802,-,1131567094,2005.11.09,tbird-admin1,Nov,9,12:11:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [<*>] datasource
802,803,-,1131567095,2005.11.09,cadmin1,Nov,9,12:11:35,src@cadmin1,crond(pam_unix),19394.0,session closed for user root,E117,session closed for user <*>
803,804,-,1131567095,2005.11.09,cn81,Nov,9,12:11:35,cn81/cn81,ntpd,19090.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
804,805,-,1131567095,2005.11.09,dadmin1,Nov,9,12:11:35,src@dadmin1,crond(pam_unix),24261.0,session closed for user root,E117,session closed for user <*>
805,806,-,1131567095,2005.11.09,dadmin1,Nov,9,12:11:35,src@dadmin1,sendmail,27337.0,"jA9JBXVI027337: from=root, size=1597080, class=0, nrcpts=1, msgid=<200511091911.jA9JBXVI027337@dadmin1>, relay=#7#@localhost",E15,"<*>: from=<*>, size=<*>, class=<*>, nrcpts=<*>, msgid=<*>, relay=<*>@localhost"
806,807,-,1131567095,2005.11.09,dadmin1,Nov,9,12:11:35,src@dadmin1,sendmail,27337.0,"jA9JBXVI027337: to=root, ctladdr=root (0/0), delay=00:00:02, xdelay=00:00:00, mailer=relay, pri=1627080, relay=[127.0.0.1] [127.0.0.1], dsn=4.0.0, stat=Deferred: Connection refused by [127.0.0.1]",E16,"<*>: to=<*>, ctladdr=<*> (0/0), delay=<*>, xdelay=<*>, mailer=relay, pri=<*>, relay=[<*>] [<*>], dsn=<*>, stat=Deferred: Connection refused by [<*>]"
807,808,-,1131567096,2005.11.09,tbird-admin1,Nov,9,12:11:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [<*>] datasource
808,809,-,1131567098,2005.11.09,bn1,Nov,9,12:11:38,bn1/bn1,ntpd,23146.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
809,810,-,1131567099,2005.11.09,dn858,Nov,9,12:11:39,dn858/dn858,ntpd,3042.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
810,811,-,1131567100,2005.11.09,tbird-admin1,Nov,9,12:11:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [<*>] datasource
811,812,-,1131567101,2005.11.09,bn85,Nov,9,12:11:41,bn85/bn85,ntpd,23096.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
812,813,-,1131567103,2005.11.09,tbird-admin1,Nov,9,12:11:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [<*>] datasource
813,814,-,1131567104,2005.11.09,cn538,Nov,9,12:11:44,cn538/cn538,ntpd,7709.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
814,815,-,1131567104,2005.11.09,cn656,Nov,9,12:11:44,cn656/cn656,ntpd,32284.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
815,816,-,1131567104,2005.11.09,cn688,Nov,9,12:11:44,cn688/cn688,ntpd,19262.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
816,817,-,1131567104,2005.11.09,tbird-sm1,Nov,9,12:11:44,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
817,818,-,1131567104,2005.11.09,tbird-sm1,Nov,9,12:11:44,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
818,819,-,1131567108,2005.11.09,cn814,Nov,9,12:11:48,cn814/cn814,ntpd,28198.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
819,820,-,1131567109,2005.11.09,dn214,Nov,9,12:11:49,dn214/dn214,ntpd,11183.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
820,821,-,1131567109,2005.11.09,tbird-admin1,Nov,9,12:11:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [<*>] datasource
821,822,-,1131567109,2005.11.09,tbird-admin1,Nov,9,12:11:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [<*>] datasource
822,823,-,1131567111,2005.11.09,tbird-admin1,Nov,9,12:11:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [<*>] datasource
823,824,-,1131567113,2005.11.09,tbird-admin1,Nov,9,12:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [<*>] datasource
824,825,-,1131567113,2005.11.09,tbird-admin1,Nov,9,12:11:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [<*>] datasource
825,826,-,1131567114,2005.11.09,cn794,Nov,9,12:11:54,cn794/cn794,ntpd,29916.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
826,827,-,1131567114,2005.11.09,tbird-admin1,Nov,9,12:11:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [<*>] datasource
827,828,-,1131567114,2005.11.09,tbird-sm1,Nov,9,12:11:54,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
828,829,-,1131567117,2005.11.09,bn455,Nov,9,12:11:57,bn455/bn455,ntpd,31532.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
829,830,-,1131567117,2005.11.09,tbird-admin1,Nov,9,12:11:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [<*>] datasource
830,831,-,1131567117,2005.11.09,tbird-admin1,Nov,9,12:11:57,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [<*>] datasource
831,832,-,1131567118,2005.11.09,tbird-admin1,Nov,9,12:11:58,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [<*>] datasource
832,833,-,1131567118,2005.11.09,tbird-sm1,Nov,9,12:11:58,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
833,834,-,1131567122,2005.11.09,tbird-admin1,Nov,9,12:12:02,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [<*>] datasource
834,835,-,1131567124,2005.11.09,cn967,Nov,9,12:12:04,cn967/cn967,ntpd,19908.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
835,836,-,1131567124,2005.11.09,tbird-admin1,Nov,9,12:12:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [<*>] datasource
836,837,-,1131567124,2005.11.09,tbird-admin1,Nov,9,12:12:04,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [<*>] datasource
837,838,-,1131567125,2005.11.09,cn591,Nov,9,12:12:05,cn591/cn591,ntpd,17957.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
838,839,-,1131567128,2005.11.09,tbird-sm1,Nov,9,12:12:08,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
839,840,-,1131567129,2005.11.09,tbird-admin1,Nov,9,12:12:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [<*>] datasource
840,841,-,1131567132,2005.11.09,tbird-admin1,Nov,9,12:12:12,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [<*>] datasource
841,842,-,1131567132,2005.11.09,tbird-sm1,Nov,9,12:12:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
842,843,-,1131567132,2005.11.09,tbird-sm1,Nov,9,12:12:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
843,844,-,1131567133,2005.11.09,tbird-admin1,Nov,9,12:12:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [<*>] datasource
844,845,-,1131567135,2005.11.09,bn62,Nov,9,12:12:15,bn62/bn62,ntpd,22043.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
845,846,-,1131567139,2005.11.09,cn948,Nov,9,12:12:19,cn948/cn948,ntpd,29836.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
846,847,-,1131567140,2005.11.09,bn293,Nov,9,12:12:20,bn293/bn293,ntpd,24101.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
847,848,-,1131567140,2005.11.09,tbird-admin1,Nov,9,12:12:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [<*>] datasource
848,849,-,1131567142,2005.11.09,tbird-admin1,Nov,9,12:12:22,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [<*>] datasource
849,850,-,1131567142,2005.11.09,tbird-sm1,Nov,9,12:12:22,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
850,851,-,1131567143,2005.11.09,tbird-admin1,Nov,9,12:12:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [<*>] datasource
851,852,-,1131567144,2005.11.09,tbird-admin1,Nov,9,12:12:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [<*>] datasource
852,853,-,1131567144,2005.11.09,tbird-admin1,Nov,9,12:12:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [<*>] datasource
853,854,-,1131567146,2005.11.09,dn234,Nov,9,12:12:26,dn234/dn234,ntpd,11132.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
854,855,-,1131567146,2005.11.09,tbird-sm1,Nov,9,12:12:26,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
855,856,-,1131567148,2005.11.09,bn547,Nov,9,12:12:28,bn547/bn547,ntpd,32225.0,"synchronized to 10.100.14.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
856,857,-,1131567148,2005.11.09,tbird-admin1,Nov,9,12:12:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [<*>] datasource
857,858,-,1131567151,2005.11.09,tbird-admin1,Nov,9,12:12:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [<*>] datasource
858,859,-,1131567152,2005.11.09,tbird-admin1,Nov,9,12:12:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [<*>] datasource
859,860,-,1131567153,2005.11.09,cn468,Nov,9,12:12:33,cn468/cn468,ntpd,15480.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
860,861,-,1131567153,2005.11.09,tbird-admin1,Nov,9,12:12:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [<*>] datasource
861,862,-,1131567155,2005.11.09,tbird-admin1,Nov,9,12:12:35,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [<*>] datasource
862,863,-,1131567158,2005.11.09,bn1010,Nov,9,12:12:38,bn1010/bn1010,ntpd,15508.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
863,864,-,1131567158,2005.11.09,cn765,Nov,9,12:12:38,cn765/cn765,ntpd,27990.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
864,865,-,1131567160,2005.11.09,tbird-sm1,Nov,9,12:12:40,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
865,866,-,1131567161,2005.11.09,tbird-admin1,Nov,9,12:12:41,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [<*>] datasource
866,867,-,1131567165,2005.11.09,tbird-admin1,Nov,9,12:12:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [<*>] datasource
867,868,-,1131567169,2005.11.09,tbird-admin1,Nov,9,12:12:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [<*>] datasource
868,869,-,1131567170,2005.11.09,cn720,Nov,9,12:12:50,cn720/cn720,ntpd,27541.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
869,870,-,1131567170,2005.11.09,tbird-admin1,Nov,9,12:12:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [<*>] datasource
870,871,-,1131567170,2005.11.09,tbird-admin1,Nov,9,12:12:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [<*>] datasource
871,872,-,1131567170,2005.11.09,tbird-sm1,Nov,9,12:12:50,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
872,873,-,1131567172,2005.11.09,tbird-admin1,Nov,9,12:12:52,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [<*>] datasource
