,LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content
788,789,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:34.908,2931,INFO,nova.compute.manager,-,[instance: a015cf14-84bb-4156-a48d-7c4824ac7a9d] VM Stopped (Lifecycle Event)
789,790,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:36.470,25746,INFO,nova.osapi_compute.wsgi.server,req-44728780-6d8a-4bdb-8440-fdce3253364e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2660699"
790,791,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:39.283,25746,INFO,nova.osapi_compute.wsgi.server,req-a40c78d6-9f83-4945-86c5-11d623eb41b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2620499"
791,792,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:40.828,25746,INFO,nova.osapi_compute.wsgi.server,req-3520ffde-5536-40dd-ba9d-ef1581a27b18 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2727239"
792,793,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:42.608,25746,INFO,nova.osapi_compute.wsgi.server,req-f0b73f56-6769-4493-9510-f68c4f463312 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2313168"
793,794,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:43.981,25746,INFO,nova.osapi_compute.wsgi.server,req-96bb2855-71cc-4c4c-8ffb-03336d12219e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3673830"
794,795,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:44.261,25746,INFO,nova.osapi_compute.wsgi.server,req-54b8381a-ee9b-4e94-a9dc-53762e6f6f33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2742689"
795,796,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:45.171,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
796,797,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:46.882,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] During sync_power_state the instance has a pending task (spawning). Skip.
797,798,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:47.269,25746,INFO,nova.osapi_compute.wsgi.server,req-39b88da5-d66a-4bd5-8c1c-3d9a86685f81 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4555459"
798,799,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:47.543,25746,INFO,nova.osapi_compute.wsgi.server,req-db9f16f5-a91f-421d-a4a9-ae0f7e563c6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685769"
799,800,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:50.362,25746,INFO,nova.osapi_compute.wsgi.server,req-5930f621-ff62-4c56-a7c4-04165c4b235a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2803490"
800,801,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.414,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
801,802,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:50.595,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
802,803,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:50.635,25746,INFO,nova.osapi_compute.wsgi.server,req-5af8f9a2-fcb3-47b3-b34e-5286b95b0b8b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2692139"
803,804,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:51.914,25746,INFO,nova.osapi_compute.wsgi.server,req-065efef6-3934-40b5-91b3-03db9f152a8e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2734950"
804,805,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.451,25743,INFO,nova.api.openstack.compute.server_external_events,req-f1165387-31bd-47d0-8401-c94cf986171d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:a444c98d-73cb-4ef8-b9c8-dbc1c4a7bd5c for instance d96a117b-0193-4549-bdcc-63b917273d1d
805,806,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.456,25743,INFO,nova.osapi_compute.wsgi.server,req-f1165387-31bd-47d0-8401-c94cf986171d f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0897720"
806,807,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:53.466,25746,INFO,nova.osapi_compute.wsgi.server,req-96b6dd3d-8eb1-43f0-9bbb-19fd234cc6f5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2685661"
807,808,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:53.630,2931,INFO,nova.compute.manager,req-5c8f52bd-8e3c-41f0-95a5-7861d247cafa 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Took 20.55 seconds to build instance.
808,809,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:55.140,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
809,810,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:55.290,25746,INFO,nova.osapi_compute.wsgi.server,req-538510d6-0945-4417-a8c9-1c377762514f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2472789"
810,811,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:11:55.326,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
811,812,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:11:59.914,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006561"
812,813,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:00.222,25776,INFO,nova.metadata.wsgi.server,req-5de0f721-212b-46b8-81df-fb28eaafb152 - - - - -,"10.11.21.139,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2188199"
813,814,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:00.381,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
814,815,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.212,25795,INFO,nova.metadata.wsgi.server,req-414101a6-d4d4-48ba-adf3-b2c15eb943e1 - - - - -,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.2219629"
815,816,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.458,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0007932"
816,817,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.471,25777,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0008299"
817,818,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:01.507,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.139,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0008819"
818,819,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:01.806,2931,INFO,nova.virt.libvirt.driver,-,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Instance destroyed successfully.
819,820,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:02.514,2931,INFO,nova.virt.libvirt.driver,req-121ecfae-3fb1-49cc-9a78-8b046fe73a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d96a117b-0193-4549-bdcc-63b917273d1d] Deleting instance files /var/lib/nova/instances/d96a117b-0193-4549-bdcc-63b917273d1d_del
820,821,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:03.079,25746,INFO,nova.osapi_compute.wsgi.server,req-5158941a-f199-4fb0-9e63-688d2ba433a9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2061739"
821,822,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:04.178,25746,INFO,nova.osapi_compute.wsgi.server,req-cc4f8ca6-e412-41c5-b196-f1390dba7faf 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0934021"
822,823,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:05.112,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
823,824,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:05.112,25746,INFO,nova.api.openstack.wsgi,req-d6e9cfb8-d914-48c3-b677-72bc73329c69 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event
824,825,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.118,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
825,826,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:10.119,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
826,827,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:14.925,25746,INFO,nova.osapi_compute.wsgi.server,req-47b64d2e-e73c-4948-a1f9-17c873456407 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1934071"
827,828,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.046,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
828,829,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.049,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] disk limit not specified, defaulting to unlimited"
829,830,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.049,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Total vcpu: 16 VCPU, used: 0.00 VCPU"
830,831,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:15.080,2931,INFO,nova.compute.claims,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Claim successful
831,832,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:15.125,25746,INFO,nova.osapi_compute.wsgi.server,req-bfce366e-9868-4f52-b245-271e9b3455ca 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1962459"
832,833,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:18.167,25746,INFO,nova.osapi_compute.wsgi.server,req-4872dec2-12a9-494a-a0c7-237f279bf011 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2676511"
833,834,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:18.430,25746,INFO,nova.osapi_compute.wsgi.server,req-b7cfcfab-18ec-4bde-a156-fdb1b2f47c00 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2587070"
834,835,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:20.084,25746,INFO,nova.osapi_compute.wsgi.server,req-eb2ffac6-1ce1-42fe-99a9-cd7b7c6cb78f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694941"
835,836,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:21.356,25746,INFO,nova.osapi_compute.wsgi.server,req-3e488ee5-f0f3-41b6-b0b1-894d043b6f5e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681561"
836,837,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:22.898,25746,INFO,nova.osapi_compute.wsgi.server,req-9f9bea16-b6b9-45e6-8fd7-83cb41c5db6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2717772"
837,838,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:24.452,25746,INFO,nova.osapi_compute.wsgi.server,req-ae99e5e4-fa5f-4574-8b38-e246c01b5d70 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2700670"
838,839,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.165,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
839,840,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.616,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Final resource view: name=cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us phys_ram=64172MB used_ram=2560MB phys_disk=15GB used_disk=20GB total_vcpus=16 used_vcpus=1 pci_stats=[]
840,841,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:25.695,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
841,842,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:25.994,25746,INFO,nova.osapi_compute.wsgi.server,req-7e7cfc23-3ca0-4da6-905e-2ad3e38efe55 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2639382"
842,843,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:26.252,25746,INFO,nova.osapi_compute.wsgi.server,req-0b9ec1ca-9a89-44fc-8f9a-c6a7460afa4b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2556710"
843,844,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:27.529,25746,INFO,nova.osapi_compute.wsgi.server,req-2a1f7bb7-7587-41c9-9cbf-ecfa82136c36 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2704930"
844,845,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:29.054,25746,INFO,nova.osapi_compute.wsgi.server,req-e4a5ec58-0304-4e5e-930c-57180ee7c1dd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686100"
845,846,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:29.322,25746,INFO,nova.osapi_compute.wsgi.server,req-671e38f1-b681-4dfb-b2a3-b28096ffe443 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640181"
846,847,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:30.858,25746,INFO,nova.osapi_compute.wsgi.server,req-afa4d0e3-8b30-49a5-a9b8-4048c7d3b6d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2591708"
847,848,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:30.980,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
848,849,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:32.302,25746,INFO,nova.osapi_compute.wsgi.server,req-410230db-16e7-4909-9ce4-8147d7bb053f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4367440"
849,850,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:32.569,25746,INFO,nova.osapi_compute.wsgi.server,req-2fbc1e4d-d334-43bb-adb6-1b3a32c127a6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2634561"
850,851,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:34.133,25746,INFO,nova.osapi_compute.wsgi.server,req-f8409217-ad00-40c8-96ba-c5eea0f38b6d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2826021"
851,852,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:34.914,25743,INFO,nova.api.openstack.compute.server_external_events,req-1695526d-1332-4b35-932c-bb5df4d7e1bb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:0b72aca0-102e-4421-8ff3-2902d8353ff0 for instance d6b7bd36-2943-4363-9235-fffdd89ea40e
852,853,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:12:34.921,25743,INFO,nova.osapi_compute.wsgi.server,req-1695526d-1332-4b35-932c-bb5df4d7e1bb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.1011631"
853,854,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:34.930,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] VM Resumed (Lifecycle Event)
854,855,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:34.936,2931,INFO,nova.virt.libvirt.driver,-,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Instance spawned successfully.
855,856,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:34.937,2931,INFO,nova.compute.manager,req-beb938db-df6e-4611-8113-1a148a0224bc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] Took 19.19 seconds to spawn the instance on the hypervisor.
856,857,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.072,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d6b7bd36-2943-4363-9235-fffdd89ea40e] VM Resumed (Lifecycle Event)
857,858,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.134,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
858,859,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.135,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
859,860,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:12:35.306,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
