,LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content
447,448,-,1121309100,2005.07.13,R00-M1-N2-C:J02-U11,2005-07-13-19.45.00.645776,R00-M1-N2-C:J02-U11,RAS,KERNEL,INFO,generating core.7855
448,449,-,1121309138,2005.07.13,R05-M1-N7-C:J15-U11,2005-07-13-19.45.38.909318,R05-M1-N7-C:J15-U11,RAS,KERNEL,INFO,generating core.2296
449,450,-,1121309186,2005.07.13,R04-M1-N6-C:J12-U11,2005-07-13-19.46.26.896284,R04-M1-N6-C:J12-U11,RAS,KERNEL,INFO,generating core.3181
450,451,-,1121310915,2005.07.13,R27-M0-N5-C:J10-U01,2005-07-13-20.15.15.724512,R27-M0-N5-C:J10-U01,RAS,KERNEL,INFO,generating core.10057
451,452,-,1121310926,2005.07.13,R37-M0-ND-C:J03-U11,2005-07-13-20.15.26.655051,R37-M0-ND-C:J03-U11,RAS,KERNEL,INFO,generating core.5939
452,453,-,1121311176,2005.07.13,R31-M1-NA-C:J08-U11,2005-07-13-20.19.36.355702,R31-M1-NA-C:J08-U11,RAS,KERNEL,INFO,generating core.26646
453,454,-,1121311410,2005.07.13,R33-M1-N8-C:J15-U11,2005-07-13-20.23.30.263483,R33-M1-N8-C:J15-U11,RAS,KERNEL,INFO,generating core.12212
454,455,-,1121312018,2005.07.13,R36-M0-NB-C:J12-U01,2005-07-13-20.33.38.333720,R36-M0-NB-C:J12-U01,RAS,KERNEL,INFO,generating core.18689
455,456,-,1121312054,2005.07.13,R33-M1-NA-C:J12-U11,2005-07-13-20.34.14.390511,R33-M1-NA-C:J12-U11,RAS,KERNEL,INFO,generating core.10645
456,457,-,1121312104,2005.07.13,R33-M0-NF-C:J10-U11,2005-07-13-20.35.04.592115,R33-M0-NF-C:J10-U11,RAS,KERNEL,INFO,generating core.5009
457,458,-,1121312172,2005.07.13,R25-M1-ND-C:J10-U11,2005-07-13-20.36.12.659925,R25-M1-ND-C:J10-U11,RAS,KERNEL,INFO,generating core.5785
458,459,-,1121312220,2005.07.13,R23-M1-NF-C:J12-U11,2005-07-13-20.37.00.827496,R23-M1-NF-C:J12-U11,RAS,KERNEL,INFO,generating core.4505
459,460,-,1121312231,2005.07.13,R23-M0-NB-C:J11-U11,2005-07-13-20.37.11.588497,R23-M0-NB-C:J11-U11,RAS,KERNEL,INFO,generating core.27577
460,461,-,1121312262,2005.07.13,R32-M1-N1-C:J03-U11,2005-07-13-20.37.42.283997,R32-M1-N1-C:J03-U11,RAS,KERNEL,INFO,generating core.32755
461,462,-,1121312282,2005.07.13,R32-M1-N5-C:J02-U11,2005-07-13-20.38.02.068017,R32-M1-N5-C:J02-U11,RAS,KERNEL,INFO,generating core.30675
462,463,-,1121312380,2005.07.13,R20-M0-N0-C:J02-U11,2005-07-13-20.39.40.465411,R20-M0-N0-C:J02-U11,RAS,KERNEL,INFO,generating core.15967
463,464,-,1121313534,2005.07.13,R20-M1-N9-C:J12-U11,2005-07-13-20.58.54.994815,R20-M1-N9-C:J12-U11,RAS,KERNEL,INFO,generating core.19481
464,465,-,1121313580,2005.07.13,R26-M0-NB-C:J04-U01,2005-07-13-20.59.40.239374,R26-M0-NB-C:J04-U01,RAS,KERNEL,INFO,generating core.14603
465,466,-,1121313817,2005.07.13,R21-M1-N2-C:J02-U01,2005-07-13-21.03.37.422278,R21-M1-N2-C:J02-U01,RAS,KERNEL,INFO,generating core.23119
466,467,-,1121313853,2005.07.13,R36-M1-N9-C:J17-U01,2005-07-13-21.04.13.288105,R36-M1-N9-C:J17-U01,RAS,KERNEL,INFO,generating core.15648
467,468,-,1121313856,2005.07.13,R33-M0-N2-C:J15-U11,2005-07-13-21.04.16.708949,R33-M0-N2-C:J15-U11,RAS,KERNEL,INFO,generating core.7156
468,469,-,1121313915,2005.07.13,R33-M0-NA-C:J05-U11,2005-07-13-21.05.15.201453,R33-M0-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.22967
469,470,-,1121313946,2005.07.13,R35-M1-N1-C:J12-U11,2005-07-13-21.05.46.397052,R35-M1-N1-C:J12-U11,RAS,KERNEL,INFO,generating core.11473
470,471,-,1121313953,2005.07.13,R34-M1-N7-C:J03-U11,2005-07-13-21.05.53.702684,R34-M1-N7-C:J03-U11,RAS,KERNEL,INFO,generating core.13043
471,472,-,1121313970,2005.07.13,R27-M0-N1-C:J05-U01,2005-07-13-21.06.10.081119,R27-M0-N1-C:J05-U01,RAS,KERNEL,INFO,generating core.28011
472,473,-,1121313971,2005.07.13,R21-M0-NA-C:J11-U11,2005-07-13-21.06.11.111463,R21-M0-NA-C:J11-U11,RAS,KERNEL,INFO,generating core.27197
473,474,-,1121313974,2005.07.13,R21-M0-N9-C:J17-U11,2005-07-13-21.06.14.855951,R21-M0-N9-C:J17-U11,RAS,KERNEL,INFO,generating core.27704
474,475,-,1121314022,2005.07.13,R37-M0-N2-C:J09-U01,2005-07-13-21.07.02.007176,R37-M0-N2-C:J09-U01,RAS,KERNEL,INFO,generating core.22886
475,476,-,1121314248,2005.07.13,R23-M1-N8-C:J09-U11,2005-07-13-21.10.48.693447,R23-M1-N8-C:J09-U11,RAS,KERNEL,INFO,generating core.23998
476,477,-,1121383222,2005.07.14,R01-M0-N0-I:J18-U11,2005-07-14-16.20.22.672549,R01-M0-N0-I:J18-U11,RAS,APP,FATAL,ciod: Error creating node map from file /home/pakin1/sweep3d-2.2b/results/random1-8x32x32x2.map: Permission denied
477,478,-,1121442061,2005.07.15,R00-M0-NA-C:J04-U01,2005-07-15-08.41.01.843236,R00-M0-NA-C:J04-U01,RAS,KERNEL,INFO,generating core.4615
478,479,-,1121442075,2005.07.15,R00-M0-N9-C:J14-U01,2005-07-15-08.41.15.738617,R00-M0-N9-C:J14-U01,RAS,KERNEL,INFO,generating core.896
479,480,-,1121442124,2005.07.15,R04-M0-NE-C:J17-U01,2005-07-15-08.42.04.042901,R04-M0-NE-C:J17-U01,RAS,KERNEL,INFO,generating core.84
480,481,-,1121451271,2005.07.15,R07-M1-ND-C:J02-U11,2005-07-15-11.14.31.993348,R07-M1-ND-C:J02-U11,RAS,KERNEL,INFO,generating core.1227
481,482,-,1121493806,2005.07.15,R36-M1-ND-C:J04-U11,2005-07-15-23.03.26.814988,R36-M1-ND-C:J04-U11,RAS,KERNEL,INFO,generating core.59955
482,483,-,1121493886,2005.07.15,R20-M1-N2-C:J03-U11,2005-07-15-23.04.46.601583,R20-M1-N2-C:J03-U11,RAS,KERNEL,INFO,generating core.38143
483,484,-,1121494129,2005.07.15,R36-M0-NE-C:J05-U11,2005-07-15-23.08.49.027626,R36-M0-NE-C:J05-U11,RAS,KERNEL,INFO,generating core.33399
484,485,-,1121494144,2005.07.15,R31-M0-ND-C:J03-U11,2005-07-15-23.09.04.924538,R31-M0-ND-C:J03-U11,RAS,KERNEL,INFO,generating core.11379
485,486,-,1121494252,2005.07.15,R33-M0-NF-C:J11-U01,2005-07-15-23.10.52.087816,R33-M0-NF-C:J11-U01,RAS,KERNEL,INFO,generating core.42833
486,487,-,1121494314,2005.07.15,R23-M0-NE-C:J16-U11,2005-07-15-23.11.54.188138,R23-M0-NE-C:J16-U11,RAS,KERNEL,INFO,generating core.17212
487,488,-,1121495246,2005.07.15,R36-M1-NF-C:J02-U01,2005-07-15-23.27.26.925798,R36-M1-NF-C:J02-U01,RAS,KERNEL,INFO,generating core.26131
488,489,-,1121495342,2005.07.15,R37-M0-N3-C:J13-U01,2005-07-15-23.29.02.491468,R37-M0-N3-C:J13-U01,RAS,KERNEL,INFO,generating core.45777
489,490,-,1121495479,2005.07.15,R24-M0-N2-C:J15-U01,2005-07-15-23.31.19.487402,R24-M0-N2-C:J15-U01,RAS,KERNEL,INFO,generating core.62940
490,491,-,1121495532,2005.07.15,R27-M0-NB-C:J16-U01,2005-07-15-23.32.12.622085,R27-M0-NB-C:J16-U01,RAS,KERNEL,INFO,generating core.21016
491,492,-,1121495594,2005.07.15,R34-M0-N7-C:J13-U01,2005-07-15-23.33.14.550781,R34-M0-N7-C:J13-U01,RAS,KERNEL,INFO,generating core.465
492,493,-,1121495798,2005.07.15,R37-M0-N5-C:J02-U11,2005-07-15-23.36.38.092419,R37-M0-N5-C:J02-U11,RAS,KERNEL,INFO,generating core.44723
493,494,-,1121495968,2005.07.15,R10-M0-N2-C:J03-U01,2005-07-15-23.39.28.079463,R10-M0-N2-C:J03-U01,RAS,KERNEL,INFO,generating core.29903
494,495,-,1121496365,2005.07.15,R03-M1-NB-C:J10-U01,2005-07-15-23.46.05.574350,R03-M1-NB-C:J10-U01,RAS,KERNEL,INFO,generating core.22273
495,496,-,1121496460,2005.07.15,R06-M1-N7-C:J06-U11,2005-07-15-23.47.40.002166,R06-M1-N7-C:J06-U11,RAS,KERNEL,INFO,generating core.59042
496,497,-,1121496582,2005.07.15,R02-M0-NA-C:J16-U11,2005-07-15-23.49.42.308319,R02-M0-NA-C:J16-U11,RAS,KERNEL,INFO,generating core.4900
497,498,-,1121597832,2005.07.17,R36-M1-NB-C:J14-U11,2005-07-17-03.57.12.463575,R36-M1-NB-C:J14-U11,RAS,KERNEL,INFO,generating core.30256
498,499,-,1121597962,2005.07.17,R33-M1-ND-C:J10-U01,2005-07-17-03.59.22.582679,R33-M1-ND-C:J10-U01,RAS,KERNEL,INFO,generating core.20241
499,500,-,1121598039,2005.07.17,R21-M1-NA-C:J05-U11,2005-07-17-04.00.39.450366,R21-M1-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.45183
500,501,-,1121598051,2005.07.17,R27-M1-NA-C:J06-U11,2005-07-17-04.00.51.583517,R27-M1-NA-C:J06-U11,RAS,KERNEL,INFO,generating core.46654
501,502,-,1121598150,2005.07.17,R23-M0-NA-C:J09-U11,2005-07-17-04.02.30.872103,R23-M0-NA-C:J09-U11,RAS,KERNEL,INFO,generating core.21374
502,503,-,1121598257,2005.07.17,R31-M1-N3-C:J05-U01,2005-07-17-04.04.17.544035,R31-M1-N3-C:J05-U01,RAS,KERNEL,INFO,generating core.20691
503,504,-,1121598278,2005.07.17,R33-M0-NA-C:J05-U11,2005-07-17-04.04.38.873517,R33-M0-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.45943
504,505,-,1121598391,2005.07.17,R25-M1-NB-C:J11-U01,2005-07-17-04.06.31.496101,R25-M1-NB-C:J11-U01,RAS,KERNEL,INFO,generating core.46425
505,506,-,1121598603,2005.07.17,R13-M1-ND-C:J13-U11,2005-07-17-04.10.03.965790,R13-M1-ND-C:J13-U11,RAS,KERNEL,INFO,generating core.11113
506,507,-,1121598731,2005.07.17,R17-M1-N9-C:J09-U01,2005-07-17-04.12.11.971953,R17-M1-N9-C:J09-U01,RAS,KERNEL,INFO,generating core.47690
507,508,-,1121598788,2005.07.17,R12-M0-NF-C:J16-U01,2005-07-17-04.13.08.062527,R12-M0-NF-C:J16-U01,RAS,KERNEL,INFO,generating core.58120
508,509,-,1121598991,2005.07.17,R11-M1-NA-C:J05-U11,2005-07-17-04.16.31.772786,R11-M1-NA-C:J05-U11,RAS,KERNEL,INFO,generating core.45167
509,510,-,1121599303,2005.07.17,R06-M0-N9-C:J06-U01,2005-07-17-04.21.43.559173,R06-M0-N9-C:J06-U01,RAS,KERNEL,INFO,generating core.7682
510,511,-,1121599333,2005.07.17,R31-M0-N0-C:J04-U11,2005-07-17-04.22.13.319842,R31-M0-N0-C:J04-U11,RAS,KERNEL,INFO,generating core.14519
511,512,-,1121599491,2005.07.17,R21-M0-N4-C:J13-U01,2005-07-17-04.24.51.040618,R21-M0-N4-C:J13-U01,RAS,KERNEL,INFO,generating core.51421
512,513,-,1121599608,2005.07.17,R14-M1-N0-C:J09-U11,2005-07-17-04.26.48.055689,R14-M1-N0-C:J09-U11,RAS,KERNEL,INFO,generating core.39406
513,514,-,1121599720,2005.07.17,R17-M1-N4-C:J14-U01,2005-07-17-04.28.40.989032,R17-M1-N4-C:J14-U01,RAS,KERNEL,INFO,generating core.11916
514,515,-,1121706993,2005.07.18,R37-M1-NE-C:J02-U11,2005-07-18-10.16.33.614707,R37-M1-NE-C:J02-U11,RAS,KERNEL,INFO,generating core.25367
515,516,-,1121707096,2005.07.18,R21-M1-N2-C:J07-U01,2005-07-18-10.18.16.381095,R21-M1-N2-C:J07-U01,RAS,KERNEL,INFO,generating core.23150
516,517,-,1121707280,2005.07.18,R23-M0-N2-C:J15-U01,2005-07-18-10.21.20.444216,R23-M0-N2-C:J15-U01,RAS,KERNEL,INFO,generating core.11244
517,518,-,1121707362,2005.07.18,R36-M1-N8-C:J06-U01,2005-07-18-10.22.42.290042,R36-M1-N8-C:J06-U01,RAS,KERNEL,INFO,generating core.16134
518,519,-,1121707363,2005.07.18,R26-M0-NC-C:J07-U11,2005-07-18-10.22.43.700974,R26-M0-NC-C:J07-U11,RAS,KERNEL,INFO,generating core.14142
519,520,-,1121707390,2005.07.18,R27-M0-N0-C:J12-U11,2005-07-18-10.23.10.943573,R27-M0-N0-C:J12-U11,RAS,KERNEL,INFO,generating core.27997
520,521,KERNTERM,1121727206,2005.07.18,R20-M1-N8-C:J12-U01,2005-07-18-15.53.26.229596,R20-M1-N8-C:J12-U01,RAS,KERNEL,FATAL,"rts: kernel terminated for reason 1001rts: bad message header: invalid cpu, type=42315, cpu=105, index=1207960804, total=2691015"
521,522,-,1121727746,2005.07.18,R00-M1-N5-C:J03-U11,2005-07-18-16.02.26.154455,R00-M1-N5-C:J03-U11,RAS,KERNEL,FATAL,debug wait enable.................0
522,523,-,1121736053,2005.07.18,R02-M1-N5-C:J17-U01,2005-07-18-18.20.53.293303,R02-M1-N5-C:J17-U01,RAS,KERNEL,INFO,generating core.176
523,524,-,1121900469,2005.07.20,R33-M1-N3-C:J02-U01,2005-07-20-16.01.09.861175,R33-M1-N3-C:J02-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
524,525,-,1121901038,2005.07.20,R16-M0-N3-C:J11-U01,2005-07-20-16.10.38.843234,R16-M0-N3-C:J11-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
525,526,-,1121901110,2005.07.20,R15-M0-N2-C:J04-U11,2005-07-20-16.11.50.364727,R15-M0-N2-C:J04-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
526,527,-,1121901115,2005.07.20,R11-M1-NB-C:J15-U11,2005-07-20-16.11.55.030054,R11-M1-NB-C:J15-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
527,528,-,1121901286,2005.07.20,R04-M1-NE-C:J02-U11,2005-07-20-16.14.46.720905,R04-M1-NE-C:J02-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
528,529,-,1121901493,2005.07.20,R05-M1-NC-C:J14-U11,2005-07-20-16.18.13.877286,R05-M1-NC-C:J14-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
529,530,-,1121901541,2005.07.20,R11-M1-N0-C:J08-U01,2005-07-20-16.19.01.457880,R11-M1-N0-C:J08-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
530,531,-,1121901551,2005.07.20,R17-M0-N4-C:J06-U01,2005-07-20-16.19.11.825942,R17-M0-N4-C:J06-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
531,532,-,1121902788,2005.07.20,R31-M0-NC-C:J14-U11,2005-07-20-16.39.48.713007,R31-M0-NC-C:J14-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
532,533,-,1121902797,2005.07.20,R27-M1-NC-C:J15-U01,2005-07-20-16.39.57.764472,R27-M1-NC-C:J15-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
533,534,-,1121902827,2005.07.20,R25-M1-N8-C:J03-U01,2005-07-20-16.40.27.205362,R25-M1-N8-C:J03-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
534,535,-,1121902859,2005.07.20,R10-M1-N0-C:J09-U11,2005-07-20-16.40.59.622276,R10-M1-N0-C:J09-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
535,536,-,1121902868,2005.07.20,R00-M0-N4-C:J17-U01,2005-07-20-16.41.08.898577,R00-M0-N4-C:J17-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
536,537,-,1121903649,2005.07.20,R34-M0-N1-C:J08-U01,2005-07-20-16.54.09.929292,R34-M0-N1-C:J08-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
537,538,-,1121903735,2005.07.20,R12-M1-N5-C:J15-U11,2005-07-20-16.55.35.876056,R12-M1-N5-C:J15-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
538,539,-,1121903795,2005.07.20,R06-M0-N7-C:J10-U11,2005-07-20-16.56.35.232612,R06-M0-N7-C:J10-U11,RAS,KERNEL,INFO,8 floating point alignment exceptions
539,540,-,1121904541,2005.07.20,R24-M1-N5-C:J03-U01,2005-07-20-17.09.01.109294,R24-M1-N5-C:J03-U01,RAS,KERNEL,INFO,8 floating point alignment exceptions
540,541,-,1122126854,2005.07.23,R27-M0-N5-C:J11-U11,2005-07-23-06.54.14.284728,R27-M0-N5-C:J11-U11,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected
541,542,-,1122132688,2005.07.23,R16-M0-N8-C:J09-U01,2005-07-23-08.31.28.200982,R16-M0-N8-C:J09-U01,RAS,KERNEL,INFO,generating core.7830
542,543,-,1122132758,2005.07.23,R17-M0-N7-C:J11-U01,2005-07-23-08.32.38.872396,R17-M0-N7-C:J11-U01,RAS,KERNEL,INFO,generating core.12721
543,544,-,1122133251,2005.07.23,R27-M0-NE-C:J11-U11,2005-07-23-08.40.51.684790,R27-M0-NE-C:J11-U11,RAS,KERNEL,INFO,generating core.9021
544,545,-,1122133459,2005.07.23,R37-M0-NC-C:J03-U01,2005-07-23-08.44.19.668771,R37-M0-NC-C:J03-U01,RAS,KERNEL,INFO,generating core.5927
545,546,-,1122133483,2005.07.23,R26-M1-N0-C:J05-U11,2005-07-23-08.44.43.722542,R26-M1-N0-C:J05-U11,RAS,KERNEL,INFO,generating core.3455
546,547,-,1122133520,2005.07.23,R30-M0-N8-C:J12-U11,2005-07-23-08.45.20.908335,R30-M0-N8-C:J12-U11,RAS,KERNEL,INFO,generating core.3093
547,548,-,1122139627,2005.07.23,R01-M0-NE-C:J17-U01,2005-07-23-10.27.07.224287,R01-M0-NE-C:J17-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
548,549,-,1122143012,2005.07.23,R14-M1-N3-C:J04-U01,2005-07-23-11.23.32.715770,R14-M1-N3-C:J04-U01,RAS,KERNEL,INFO,generating core.9315
549,550,-,1122143241,2005.07.23,R10-M0-NC-C:J15-U11,2005-07-23-11.27.21.304353,R10-M0-NC-C:J15-U11,RAS,KERNEL,INFO,generating core.6940
550,551,-,1122143251,2005.07.23,R10-M0-N4-C:J05-U11,2005-07-23-11.27.31.167078,R10-M0-N4-C:J05-U11,RAS,KERNEL,INFO,generating core.14911
551,552,-,1122143917,2005.07.23,R37-M1-N1-C:J11-U11,2005-07-23-11.38.37.267951,R37-M1-N1-C:J11-U11,RAS,KERNEL,INFO,generating core.28529
552,553,-,1122143971,2005.07.23,R24-M1-N3-C:J16-U01,2005-07-23-11.39.31.111761,R24-M1-N3-C:J16-U01,RAS,KERNEL,INFO,generating core.18632
553,554,-,1122144001,2005.07.23,R22-M1-N3-C:J12-U01,2005-07-23-11.40.01.453782,R22-M1-N3-C:J12-U01,RAS,KERNEL,INFO,generating core.2505
554,555,-,1122144024,2005.07.23,R24-M1-N2-C:J02-U01,2005-07-23-11.40.24.966850,R24-M1-N2-C:J02-U01,RAS,KERNEL,INFO,generating core.2767
555,556,-,1122144042,2005.07.23,R36-M1-NE-C:J11-U11,2005-07-23-11.40.42.753000,R36-M1-NE-C:J11-U11,RAS,KERNEL,INFO,generating core.29493
556,557,-,1122162364,2005.07.23,R27-M0-N9-C:J07-U11,2005-07-23-16.46.04.171597,R27-M0-N9-C:J07-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
557,558,-,1122164883,2005.07.23,R17-M1-NF-C:J10-U11,2005-07-23-17.28.03.140418,R17-M1-NF-C:J10-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
558,559,-,1122164950,2005.07.23,R11-M0-N9-C:J17-U01,2005-07-23-17.29.10.970499,R11-M0-N9-C:J17-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
559,560,-,1122164972,2005.07.23,R13-M1-N2-C:J06-U11,2005-07-23-17.29.32.058080,R13-M1-N2-C:J06-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
560,561,-,1122165031,2005.07.23,R14-M1-N4-C:J04-U01,2005-07-23-17.30.31.565397,R14-M1-N4-C:J04-U01,RAS,KERNEL,INFO,15 floating point alignment exceptions
561,562,-,1122165037,2005.07.23,R12-M0-N0-C:J12-U11,2005-07-23-17.30.37.160243,R12-M0-N0-C:J12-U11,RAS,KERNEL,INFO,15 floating point alignment exceptions
562,563,-,1122165233,2005.07.23,R16-M0-N9-C:J08-U11,2005-07-23-17.33.53.667330,R16-M0-N9-C:J08-U11,RAS,KERNEL,INFO,generating core.7818
563,564,-,1122165304,2005.07.23,R16-M0-N0-C:J10-U01,2005-07-23-17.35.04.461170,R16-M0-N0-C:J10-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
564,565,-,1122165503,2005.07.23,R16-M1-N3-C:J15-U11,2005-07-23-17.38.23.229235,R16-M1-N3-C:J15-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
565,566,-,1122165588,2005.07.23,R17-M0-N4-C:J06-U11,2005-07-23-17.39.48.305148,R17-M0-N4-C:J06-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
566,567,-,1122165629,2005.07.23,R14-M1-N0-C:J06-U01,2005-07-23-17.40.29.371632,R14-M1-N0-C:J06-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
567,568,-,1122165682,2005.07.23,R10-M1-N4-C:J06-U01,2005-07-23-17.41.22.125837,R10-M1-N4-C:J06-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
568,569,-,1122165876,2005.07.23,R10-M1-NE-C:J05-U01,2005-07-23-17.44.36.808433,R10-M1-NE-C:J05-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
569,570,-,1122165882,2005.07.23,R11-M1-NE-C:J10-U11,2005-07-23-17.44.42.945213,R11-M1-NE-C:J10-U11,RAS,KERNEL,INFO,generating core.2317
570,571,-,1122165890,2005.07.23,R15-M1-NA-C:J13-U11,2005-07-23-17.44.50.608907,R15-M1-NA-C:J13-U11,RAS,KERNEL,INFO,generating core.11357
571,572,-,1122166026,2005.07.23,R11-M1-NF-C:J07-U01,2005-07-23-17.47.06.550385,R11-M1-NF-C:J07-U01,RAS,KERNEL,INFO,generating core.10514
572,573,-,1122166096,2005.07.23,R17-M0-N4-C:J12-U11,2005-07-23-17.48.16.382766,R17-M0-N4-C:J12-U11,RAS,KERNEL,INFO,generating core.4781
573,574,-,1122166579,2005.07.23,R14-M0-NF-C:J09-U01,2005-07-23-17.56.19.153654,R14-M0-NF-C:J09-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
574,575,-,1122166602,2005.07.23,R16-M1-NE-C:J10-U11,2005-07-23-17.56.42.172094,R16-M1-NE-C:J10-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
575,576,-,1122166655,2005.07.23,R13-M0-NB-C:J03-U11,2005-07-23-17.57.35.683632,R13-M0-NB-C:J03-U11,RAS,KERNEL,INFO,5 floating point alignment exceptions
576,577,-,1122166749,2005.07.23,R13-M1-NC-C:J04-U01,2005-07-23-17.59.09.578130,R13-M1-NC-C:J04-U01,RAS,KERNEL,INFO,5 floating point alignment exceptions
577,578,-,1122167266,2005.07.23,R17-M0-NF-C:J09-U01,2005-07-23-18.07.46.273016,R17-M0-NF-C:J09-U01,RAS,KERNEL,INFO,685 floating point alignment exceptions
578,579,-,1122167438,2005.07.23,R11-M1-N5-C:J14-U11,2005-07-23-18.10.38.305020,R11-M1-N5-C:J14-U11,RAS,KERNEL,INFO,685 floating point alignment exceptions
579,580,-,1122168559,2005.07.23,R13-M0-N2-C:J02-U01,2005-07-23-18.29.19.795230,R13-M0-N2-C:J02-U01,RAS,KERNEL,INFO,1005 floating point alignment exceptions
580,581,-,1122168606,2005.07.23,R16-M1-NA-C:J09-U11,2005-07-23-18.30.06.965137,R16-M1-NA-C:J09-U11,RAS,KERNEL,INFO,1005 floating point alignment exceptions
581,582,-,1122255994,2005.07.24,R31-M0-NB-C:J17-U11,2005-07-24-18.46.34.093592,R31-M0-NB-C:J17-U11,RAS,KERNEL,INFO,generating core.45168
582,583,-,1122256043,2005.07.24,R24-M1-NF-C:J05-U01,2005-07-24-18.47.23.101939,R24-M1-NF-C:J05-U01,RAS,KERNEL,INFO,generating core.33115
583,584,-,1122256376,2005.07.24,R31-M1-NA-C:J04-U01,2005-07-24-18.52.56.307046,R31-M1-NA-C:J04-U01,RAS,KERNEL,INFO,generating core.53271
584,585,-,1122256902,2005.07.24,R00-M0-N2-C:J06-U01,2005-07-24-19.01.42.801712,R00-M0-N2-C:J06-U01,RAS,KERNEL,INFO,generating core.38022
585,586,-,1122334241,2005.07.25,R00-M0-N7-C:J09-U01,2005-07-25-16.30.41.390181,R00-M0-N7-C:J09-U01,RAS,KERNEL,INFO,generating core.50
586,587,-,1122334283,2005.07.25,R05-M1-N0-C:J12-U01,2005-07-25-16.31.23.780557,R05-M1-N0-C:J12-U01,RAS,KERNEL,INFO,generating core.2917
587,588,-,1122400971,2005.07.26,R06-M0-N7-C:J07-U01,2005-07-26-11.02.51.140194,R06-M0-N7-C:J07-U01,RAS,KERNEL,INFO,generating core.114
588,589,-,1122405365,2005.07.26,R04-M0-N6-C:J09-U01,2005-07-26-12.16.05.063905,R04-M0-N6-C:J09-U01,RAS,KERNEL,INFO,generating core.118
589,590,-,1122405838,2005.07.26,R06-M0-N8-C:J11-U01,2005-07-26-12.23.58.178894,R06-M0-N8-C:J11-U01,RAS,KERNEL,INFO,generating core.469
590,591,-,1122430586,2005.07.26,R21-M0-N1-C:J05-U01,2005-07-26-19.16.26.413910,R21-M0-N1-C:J05-U01,RAS,KERNEL,INFO,generating core.55515
591,592,-,1122430659,2005.07.26,R22-M1-N3-C:J02-U11,2005-07-26-19.17.39.082056,R22-M1-N3-C:J02-U11,RAS,KERNEL,INFO,generating core.38843
592,593,-,1122430660,2005.07.26,R20-M1-ND-C:J06-U01,2005-07-26-19.17.40.775429,R20-M1-ND-C:J06-U01,RAS,KERNEL,INFO,generating core.3098
593,594,-,1122430675,2005.07.26,R21-M1-N2-C:J12-U11,2005-07-26-19.17.55.987174,R21-M1-N2-C:J12-U11,RAS,KERNEL,INFO,generating core.45245
594,595,-,1122430739,2005.07.26,R34-M0-N7-C:J15-U01,2005-07-26-19.18.59.568031,R34-M0-N7-C:J15-U01,RAS,KERNEL,INFO,generating core.34256
595,596,-,1122431105,2005.07.26,R13-M1-NE-C:J10-U01,2005-07-26-19.25.05.763740,R13-M1-NE-C:J10-U01,RAS,KERNEL,INFO,generating core.9997
596,597,-,1122431133,2005.07.26,R16-M0-N9-C:J17-U01,2005-07-26-19.25.33.847429,R16-M0-N9-C:J17-U01,RAS,KERNEL,INFO,generating core.64072
597,598,-,1122431171,2005.07.26,R16-M0-N6-C:J12-U01,2005-07-26-19.26.11.720872,R16-M0-N6-C:J12-U01,RAS,KERNEL,INFO,generating core.25229
598,599,-,1122431204,2005.07.26,R10-M1-NB-C:J16-U11,2005-07-26-19.26.44.167957,R10-M1-NB-C:J16-U11,RAS,KERNEL,INFO,generating core.36904
599,600,-,1122431319,2005.07.26,R16-M0-ND-C:J17-U01,2005-07-26-19.28.39.681757,R16-M0-ND-C:J17-U01,RAS,KERNEL,INFO,generating core.59976
