,LineId,Time,Component,Pid,Content,EventId,EventTemplate
539,540,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
540,541,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,E39,onExtend:<*> <*> <*> <*>
541,542,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,E58,setTodayTotalDetailSteps=<*>
542,543,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
543,544,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
544,545,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
545,546,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
546,547,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
547,548,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
548,549,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,E58,setTodayTotalDetailSteps=<*>
549,550,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
550,551,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
551,552,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
552,553,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
553,554,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
554,555,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
555,556,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,E58,setTodayTotalDetailSteps=<*>
556,557,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
557,558,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
558,559,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
559,560,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,E39,onExtend:<*> <*> <*> <*>
560,561,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
561,562,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
562,563,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
563,564,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
564,565,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
565,566,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,E39,onExtend:<*> <*> <*> <*>
566,567,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,E58,setTodayTotalDetailSteps=<*>
567,568,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
568,569,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
569,570,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,E58,setTodayTotalDetailSteps=<*>
570,571,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
571,572,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
572,573,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
573,574,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,E58,setTodayTotalDetailSteps=<*>
574,575,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
575,576,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
576,577,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF
577,578,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,E39,onExtend:<*> <*> <*> <*>
578,579,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,E58,setTodayTotalDetailSteps=<*>
579,580,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
580,581,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
581,582,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
582,583,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
583,584,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
584,585,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,E58,setTodayTotalDetailSteps=<*>
585,586,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
586,587,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
587,588,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,E39,onExtend:<*> <*> <*> <*>
588,589,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
589,590,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,E58,setTodayTotalDetailSteps=<*>
590,591,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF
591,592,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
592,593,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,E39,onExtend:<*> <*> <*> <*>
593,594,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
594,595,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
595,596,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,E58,setTodayTotalDetailSteps=<*>
596,597,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
597,598,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,E39,onExtend:<*> <*> <*> <*>
598,599,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",E69,"timeStamp back,extendReportTimeStamp=<*>"
599,600,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
600,601,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
601,602,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,E58,setTodayTotalDetailSteps=<*>
602,603,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
603,604,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,E39,onExtend:<*> <*> <*> <*>
604,605,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
605,606,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
606,607,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5,E39,onExtend:<*> <*> <*> <*>
607,608,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
608,609,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
609,610,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
610,611,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
611,612,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
612,613,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
613,614,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
614,615,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
615,616,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,E39,onExtend:<*> <*> <*> <*>
616,617,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
617,618,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,E39,onExtend:<*> <*> <*> <*>
618,619,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
619,620,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
620,621,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
621,622,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
622,623,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
623,624,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
624,625,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
625,626,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
626,627,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
627,628,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
628,629,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,E58,setTodayTotalDetailSteps=<*>
629,630,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
630,631,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
631,632,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
632,633,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,E39,onExtend:<*> <*> <*> <*>
633,634,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,E39,onExtend:<*> <*> <*> <*>
634,635,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
635,636,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,E58,setTodayTotalDetailSteps=<*>
636,637,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
637,638,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
638,639,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
639,640,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
640,641,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
641,642,20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
642,643,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5,E39,onExtend:<*> <*> <*> <*>
643,644,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5,E39,onExtend:<*> <*> <*> <*>
644,645,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5,E39,onExtend:<*> <*> <*> <*>
645,646,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5,E39,onExtend:<*> <*> <*> <*>
646,647,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5,E39,onExtend:<*> <*> <*> <*>
647,648,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5,E39,onExtend:<*> <*> <*> <*>
648,649,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5,E39,onExtend:<*> <*> <*> <*>
649,650,20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
650,651,20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
651,652,20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
652,653,20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,E58,setTodayTotalDetailSteps=<*>
653,654,20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
654,655,20171223-23:7:6:232,Step_LSC,30002312,onExtend:1514041627000 0 0 5,E39,onExtend:<*> <*> <*> <*>
655,656,20171223-23:7:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
656,657,20171223-23:7:6:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,E58,setTodayTotalDetailSteps=<*>
657,658,20171223-23:7:7:373,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
658,659,20171223-23:7:7:374,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,E58,setTodayTotalDetailSteps=<*>
659,660,20171223-23:7:50:266,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>
660,661,20171223-23:7:51:238,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
661,662,20171223-23:7:51:314,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=<*>
662,663,20171223-23:8:9:229,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,E21,getTodaySportData mStepsRecordManager=<*>
663,664,20171223-23:8:9:235,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
664,665,20171223-23:8:19:403,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
665,666,20171223-23:8:19:404,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,E58,setTodayTotalDetailSteps=<*>
666,667,20171223-23:8:19:419,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
667,668,20171223-23:11:38:10,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
668,669,20171223-23:12:28:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
669,670,20171223-23:13:47:8,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
670,671,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041722000 0 0 5,E39,onExtend:<*> <*> <*> <*>
671,672,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041782000 0 0 5,E39,onExtend:<*> <*> <*> <*>
672,673,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041902000 0 0 5,E39,onExtend:<*> <*> <*> <*>
673,674,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042022000 0 0 5,E39,onExtend:<*> <*> <*> <*>
674,675,20171223-23:14:24:389,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
675,676,20171223-23:14:24:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30343722,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
676,677,20171223-23:14:24:391,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710,E58,setTodayTotalDetailSteps=<*>
677,678,20171223-23:14:24:401,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
678,679,20171223-23:14:24:494,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>
679,680,20171223-23:14:24:499,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514042082000",E69,"timeStamp back,extendReportTimeStamp=<*>"
680,681,20171223-23:14:24:711,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030,E58,setTodayTotalDetailSteps=<*>
681,682,20171223-23:14:24:721,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
682,683,20171223-23:14:25:113,Step_LSC,30002312,onExtend:1514042064000 0 0 0,E39,onExtend:<*> <*> <*> <*>
683,684,20171223-23:14:25:422,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>
684,685,20171223-23:14:42:925,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130715,E4,calculateCaloriesWithCache totalCalories=<*>
685,686,20171223-23:14:42:933,Step_StandReportReceiver,30002312,REPORT : 7191 5134 154031 240,E47,REPORT : <*> <*> <*> <*>
686,687,20171223-23:14:43:122,Step_LSC,30002312,onExtend:1514042082000 1 0 4,E39,onExtend:<*> <*> <*> <*>
687,688,20171223-23:14:43:414,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733,E58,setTodayTotalDetailSteps=<*>
688,689,20171223-23:14:43:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
689,690,20171223-23:14:43:434,Step_StandReportReceiver,30002312,REPORT : 7192 5135 154052 240,E47,REPORT : <*> <*> <*> <*>
690,691,20171223-23:14:43:914,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7193##549659##8661##16256##30728232,E58,setTodayTotalDetailSteps=<*>
691,692,20171223-23:14:43:934,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
692,693,20171223-23:14:43:938,Step_StandReportReceiver,30002312,REPORT : 7193 5135 154074 240,E47,REPORT : <*> <*> <*> <*>
693,694,20171223-23:14:44:410,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7196##549659##8661##16256##30728728,E58,setTodayTotalDetailSteps=<*>
694,695,20171223-23:14:44:617,Step_LSC,30002312,onExtend:1514042084000 2 0 4,E39,onExtend:<*> <*> <*> <*>
695,696,20171223-23:14:44:913,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7196##549659##8661##16256##30728728,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
696,697,20171223-23:14:44:930,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130865,E4,calculateCaloriesWithCache totalCalories=<*>
697,698,20171223-23:14:44:946,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
698,699,20171223-23:14:44:954,Step_StandReportReceiver,30002312,REPORT : 7198 5139 154181 240,E47,REPORT : <*> <*> <*> <*>
699,700,20171223-23:14:45:118,Step_LSC,30002312,onExtend:1514042084000 2 0 4,E39,onExtend:<*> <*> <*> <*>
700,701,20171223-23:14:45:414,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7200##549659##8661##16256##30729733,E58,setTodayTotalDetailSteps=<*>
701,702,20171223-23:14:45:429,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130908,E4,calculateCaloriesWithCache totalCalories=<*>
702,703,20171223-23:14:45:618,Step_LSC,30002312,onExtend:1514042085000 2 0 4,E39,onExtend:<*> <*> <*> <*>
703,704,20171223-23:14:45:908,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7200##549659##8661##16256##30729733,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
704,705,20171223-23:14:45:916,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130951,E4,calculateCaloriesWithCache totalCalories=<*>
705,706,20171223-23:14:45:919,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
706,707,20171223-23:14:45:924,Step_StandReportReceiver,30002312,REPORT : 7202 5142 154266 240,E47,REPORT : <*> <*> <*> <*>
707,708,20171223-23:14:46:115,Step_LSC,30002312,onExtend:1514042085000 3 0 4,E39,onExtend:<*> <*> <*> <*>
708,709,20171223-23:14:46:409,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7202##549659##8661##16256##30730227,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
709,710,20171223-23:14:46:409,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7205##549659##8661##16256##30730728,E58,setTodayTotalDetailSteps=<*>
710,711,20171223-23:14:46:425,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131015,E4,calculateCaloriesWithCache totalCalories=<*>
711,712,20171223-23:14:46:618,Step_LSC,30002312,onExtend:1514042086000 3 0 4,E39,onExtend:<*> <*> <*> <*>
712,713,20171223-23:14:46:912,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7205##549659##8661##16256##30730728,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
713,714,20171223-23:14:46:928,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131079,E4,calculateCaloriesWithCache totalCalories=<*>
714,715,20171223-23:14:46:932,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
715,716,20171223-23:14:47:109,Step_LSC,30002312,onStandStepChanged 3783,E42,onStandStepChanged <*>
716,717,20171223-23:14:47:118,Step_LSC,30002312,onExtend:1514042086000 3 0 4,E39,onExtend:<*> <*> <*> <*>
717,718,20171223-23:14:47:411,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7208##549659##8661##16256##30731232,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
